centaur_case_id,new_seg_id
26257296,94184
26258596,94185
26255706,94186
26257697,94187
26260550,94188
26257151,94189
26255803,94190
26259782,94191
26257339,94192
26257795,94193
26258906,94194
26256673,94195
26258504,94196
26258772,94197
26259766,94198
26258621,94199
26259426,94200
