min_raters,min_expert,noise,level,pool_iiic,pool_spike,n_questions,stop_reason,all_resolved,false_pass,false_pass_n,false_fail,false_fail_n,skill_err
5,3,B,0.4,19777,16705,300,bank_exhausted,0,0,0,0,0,0.4570933335200557
5,3,B,0.4,19777,16705,300,bank_exhausted,0,0,0,0,0,0.4044786740855885
5,3,B,0.4,19777,16705,207,all_resolved,1,0,0,0,0,0.5356889432805214
5,3,B,0.4,19777,16705,300,bank_exhausted,0,0,0,0,0,0.4395737442243129
5,3,B,0.8,19777,16705,186,all_active_resolved,0,0,0,0,6,0.3426242905139005
5,3,B,0.8,19777,16705,186,all_resolved,1,0,0,0,6,0.24119194433522553
5,3,B,0.8,19777,16705,181,all_active_resolved,0,0,0,0,6,0.23758799966966074
5,3,B,0.8,19777,16705,162,all_resolved,1,0,0,0,6,0.3289022809296395
5,3,B,0.8,19777,16705,300,bank_exhausted,0,0,0,0,6,0.298325323267641
5,3,B,0.8,19777,16705,266,all_active_resolved,0,0,0,1,6,0.3500324220022271
5,3,B,0.8,19777,16705,300,bank_exhausted,0,0,0,1,6,0.4107265249536148
5,3,B,0.8,19777,16705,300,bank_exhausted,0,0,0,0,6,0.26478129430574915
5,3,B,0.8,19777,16705,256,all_resolved,1,0,0,2,6,0.48330563556401446
5,3,B,0.8,19777,16705,153,all_resolved,1,0,0,0,6,0.24565452272595786
5,3,B,1.2,19777,16705,170,all_active_resolved,0,0,0,0,7,0.4364529411478207
5,3,B,1.2,19777,16705,142,all_resolved,1,0,0,0,7,0.1842260726612743
5,3,B,1.2,19777,16705,183,all_active_resolved,0,0,0,0,7,0.32742898856219466
5,3,B,1.2,19777,16705,143,all_resolved,1,0,0,0,7,0.13703803684054439
5,3,B,1.2,19777,16705,199,all_active_resolved,0,0,0,0,7,0.1630917266003578
5,3,B,1.2,19777,16705,153,all_resolved,1,0,0,0,7,0.20945349537261676
5,3,B,1.2,19777,16705,191,all_resolved,1,0,0,0,7,0.17561492524495723
5,3,B,1.2,19777,16705,181,all_resolved,1,0,0,0,7,0.1453299199078295
5,3,B,1.2,19777,16705,182,all_active_resolved,0,0,0,1,7,0.3725732672167275
5,3,B,1.2,19777,16705,241,all_resolved,1,0,0,0,7,0.3429083456437802
8,0,A,-0.5,20503,16531,140,all_resolved,1,0,7,0,0,0.31073746243290806
8,0,A,-0.5,20503,16531,150,all_resolved,1,0,7,0,0,0.5252626800696208
8,0,A,-0.5,20503,16531,189,all_resolved,1,0,7,0,0,0.3067163903076304
8,0,A,-0.5,20503,16531,145,all_resolved,1,2,7,0,0,0.5882763989732857
8,0,A,-0.5,20503,16531,171,all_active_resolved,0,0,7,0,0,0.48977738124030423
8,0,A,-0.5,20503,16531,163,all_resolved,1,0,7,0,0,0.44031131019140457
8,0,A,-0.5,20503,16531,140,all_resolved,1,0,7,0,0,0.3062574365024611
8,0,A,-0.5,20503,16531,173,all_active_resolved,0,0,7,0,0,0.47384265077134113
8,0,A,-0.5,20503,16531,143,all_resolved,1,0,7,0,0,0.27209328113688974
8,0,A,-0.5,20503,16531,142,all_resolved,1,0,7,0,0,0.421692078692653
8,0,A,0.0,20503,16531,300,all_resolved,1,0,6,0,0,0.23875432778359057
8,0,A,0.0,20503,16531,180,all_resolved,1,2,6,0,0,0.48050325584235626
8,0,A,0.0,20503,16531,300,bank_exhausted,0,1,6,0,0,0.3219661667714771
8,0,A,0.0,20503,16531,300,bank_exhausted,0,1,6,0,0,0.27496638608574064
8,0,A,0.0,20503,16531,176,all_resolved,1,1,6,0,0,0.44669160153626564
8,0,A,0.0,20503,16531,143,all_resolved,1,0,6,0,0,0.24353574629990765
8,0,A,0.0,20503,16531,181,all_resolved,1,2,6,0,0,0.6590538409994241
8,0,A,0.0,20503,16531,225,all_resolved,1,0,6,0,0,0.3122766084565299
8,0,A,0.0,20503,16531,208,all_active_resolved,0,2,6,0,0,0.5227674636742353
8,0,A,0.0,20503,16531,186,all_resolved,1,0,6,0,0,0.24539298636636492
8,0,A,0.4,20503,16531,300,bank_exhausted,0,0,0,0,0,0.4549336766291206
8,0,A,0.4,20503,16531,280,all_resolved,1,0,0,0,0,0.49991509205167367
8,0,A,0.4,20503,16531,254,all_resolved,1,0,0,0,0,0.5275894985935344
8,0,A,0.4,20503,16531,170,all_active_resolved,0,0,0,0,0,0.479125497524621
8,0,A,0.4,20503,16531,276,all_resolved,1,0,0,0,0,0.4379491086304114
8,0,A,0.4,20503,16531,300,bank_exhausted,0,0,0,0,0,0.3339038059663307
8,0,A,0.4,20503,16531,300,bank_exhausted,0,0,0,0,0,0.332166696795969
8,0,A,0.4,20503,16531,300,bank_exhausted,0,0,0,0,0,0.526881958254721
8,0,A,0.4,20503,16531,300,bank_exhausted,0,0,0,0,0,0.6005228570978247
8,0,A,0.4,20503,16531,300,bank_exhausted,0,0,0,0,0,0.434043640108006
8,0,A,0.8,20503,16531,178,all_resolved,1,0,0,0,6,0.3662095777944262
8,0,A,0.8,20503,16531,214,all_resolved,1,0,0,0,6,0.3271808663946842
8,0,A,0.8,20503,16531,157,all_resolved,1,0,0,0,6,0.3277245855768299
8,0,A,0.8,20503,16531,192,all_resolved,1,0,0,0,6,0.314161785239031
8,0,A,0.8,20503,16531,140,all_resolved,1,0,0,0,6,0.4025601516933096
8,0,A,0.8,20503,16531,173,all_resolved,1,0,0,0,6,0.28841789626906716
8,0,A,0.8,20503,16531,142,all_resolved,1,0,0,0,6,0.40942780398542705
8,0,A,0.8,20503,16531,155,all_resolved,1,0,0,0,6,0.2920575487200899
8,0,A,0.8,20503,16531,300,bank_exhausted,0,0,0,0,6,0.31732965403910424
8,0,A,0.8,20503,16531,183,all_resolved,1,0,0,0,6,0.3824034833368681
8,0,A,1.2,20503,16531,140,all_resolved,1,0,0,0,7,0.27687770509141607
8,0,A,1.2,20503,16531,143,all_resolved,1,0,0,0,7,0.16092053140148385
8,0,A,1.2,20503,16531,140,all_resolved,1,0,0,0,7,0.25422546430275605
8,0,A,1.2,20503,16531,141,all_resolved,1,0,0,0,7,0.17149184953054014
8,0,A,1.2,20503,16531,153,all_resolved,1,0,0,0,7,0.19762846154544436
8,0,A,1.2,20503,16531,140,all_resolved,1,0,0,0,7,0.2627090877654953
8,0,A,1.2,20503,16531,143,all_resolved,1,0,0,0,7,0.35245884330657345
8,0,A,1.2,20503,16531,157,all_resolved,1,0,0,0,7,0.18823159551990246
8,0,A,1.2,20503,16531,146,all_resolved,1,0,0,0,7,0.23707361830914878
8,0,A,1.2,20503,16531,141,all_resolved,1,0,0,0,7,0.206809711332787
8,0,B,-0.5,20503,16531,148,all_resolved,1,0,7,0,0,0.31435065676869633
8,0,B,-0.5,20503,16531,182,all_resolved,1,1,7,0,0,0.6213208866537477
8,0,B,-0.5,20503,16531,145,all_resolved,1,0,7,0,0,0.23438883445434058
8,0,B,-0.5,20503,16531,141,all_resolved,1,0,7,0,0,0.42179117311167563
8,0,B,-0.5,20503,16531,146,all_resolved,1,0,7,0,0,0.30961954434923905
8,0,B,-0.5,20503,16531,213,all_active_resolved,0,0,7,0,0,0.3166247689671722
8,0,B,-0.5,20503,16531,141,all_resolved,1,0,7,0,0,0.415701925144773
8,0,B,-0.5,20503,16531,141,all_resolved,1,0,7,0,0,0.23834535199891912
8,0,B,-0.5,20503,16531,142,all_resolved,1,0,7,0,0,0.28274074694191226
8,0,B,-0.5,20503,16531,156,all_resolved,1,0,7,0,0,0.2709168969508752
8,0,B,0.0,20503,16531,169,all_resolved,1,1,6,0,0,0.39964086074597444
8,0,B,0.0,20503,16531,300,bank_exhausted,0,3,6,0,0,0.5809879201215109
8,0,B,0.0,20503,16531,169,all_resolved,1,0,6,0,0,0.2594036662181743
8,0,B,0.0,20503,16531,300,bank_exhausted,0,1,6,0,0,0.3548665329358105
8,0,B,0.0,20503,16531,157,all_resolved,1,1,6,0,0,0.44655915202128965
8,0,B,0.0,20503,16531,159,all_resolved,1,0,6,0,0,0.29489505249362147
8,0,B,0.0,20503,16531,182,all_resolved,1,2,6,0,0,0.5168928360247494
8,0,B,0.0,20503,16531,149,all_resolved,1,0,6,0,0,0.17472778658418278
8,0,B,0.0,20503,16531,150,all_resolved,1,0,6,0,0,0.32676107601032617
8,0,B,0.0,20503,16531,142,all_resolved,1,0,6,0,0,0.4440848985440519
8,0,B,0.4,20503,16531,234,all_active_resolved,0,0,0,0,0,0.36997046159158725
8,0,B,0.4,20503,16531,181,all_active_resolved,0,0,0,0,0,0.5556820065162918
8,0,B,0.4,20503,16531,300,bank_exhausted,0,0,0,0,0,0.43452946998378145
8,0,B,0.4,20503,16531,205,all_resolved,1,0,0,0,0,0.5123274595070345
8,0,B,0.4,20503,16531,210,all_active_resolved,0,0,0,0,0,0.44301424330942124
8,0,B,0.4,20503,16531,300,bank_exhausted,0,0,0,0,0,0.4552166465542956
8,0,B,0.4,20503,16531,289,all_resolved,1,0,0,0,0,0.444289152486229
8,0,B,0.4,20503,16531,207,all_active_resolved,0,0,0,0,0,0.3523308737002794
8,0,B,0.4,20503,16531,300,bank_exhausted,0,0,0,0,0,0.328035094517435
8,0,B,0.4,20503,16531,300,bank_exhausted,0,0,0,0,0,0.44170078923176465
8,0,B,0.8,20503,16531,192,all_active_resolved,0,0,0,0,6,0.24911241628944752
8,0,B,0.8,20503,16531,182,all_active_resolved,0,0,0,0,6,0.32402556359396234
8,0,B,0.8,20503,16531,244,all_resolved,1,0,0,1,6,0.3682495298654433
8,0,B,0.8,20503,16531,180,all_resolved,1,0,0,1,6,0.2903032818309817
8,0,B,0.8,20503,16531,143,all_resolved,1,0,0,0,6,0.23399111440817283
8,0,B,0.8,20503,16531,300,bank_exhausted,0,0,0,0,6,0.2657433611029725
8,0,B,0.8,20503,16531,300,bank_exhausted,0,0,0,1,6,0.38404284563417235
8,0,B,0.8,20503,16531,174,all_resolved,1,0,0,0,6,0.2840735135318023
8,0,B,0.8,20503,16531,208,all_resolved,1,0,0,0,6,0.3908855099948392
8,0,B,0.8,20503,16531,192,all_resolved,1,0,0,1,6,0.2927699109542082
8,0,B,1.2,20503,16531,166,all_resolved,1,0,0,0,7,0.14678299367124154
8,0,B,1.2,20503,16531,192,all_resolved,1,0,0,0,7,0.20917995811728912
8,0,B,1.2,20503,16531,199,all_active_resolved,0,0,0,0,7,0.30865484387444125
8,0,B,1.2,20503,16531,154,all_resolved,1,0,0,0,7,0.2066789635531681
8,0,B,1.2,20503,16531,155,all_resolved,1,0,0,0,7,0.16356581532572248
8,0,B,1.2,20503,16531,185,all_active_resolved,0,0,0,1,7,0.44299600899344677
8,0,B,1.2,20503,16531,160,all_resolved,1,0,0,0,7,0.18835213782759103
8,0,B,1.2,20503,16531,178,all_resolved,1,0,0,0,7,0.10987678530552503
8,0,B,1.2,20503,16531,218,all_resolved,1,0,0,0,7,0.19469895070458573
8,0,B,1.2,20503,16531,159,all_resolved,1,0,0,0,7,0.18102228172437912
8,1,A,-0.5,19844,16531,179,all_resolved,1,0,7,0,0,0.2905388059175558
8,1,A,-0.5,19844,16531,203,all_resolved,1,0,7,0,0,0.21239395970445402
8,1,A,-0.5,19844,16531,143,all_resolved,1,0,7,0,0,0.1281799690289865
8,1,A,-0.5,19844,16531,150,all_resolved,1,0,7,0,0,0.2472731358457226
8,1,A,-0.5,19844,16531,141,all_resolved,1,0,7,0,0,0.29341142325003794
8,1,A,-0.5,19844,16531,164,all_resolved,1,0,7,0,0,0.17901825147052047
8,1,A,-0.5,19844,16531,170,all_active_resolved,0,0,7,0,0,0.42202019386231043
8,1,A,-0.5,19844,16531,140,all_resolved,1,0,7,0,0,0.3559543550766279
8,1,A,-0.5,19844,16531,140,all_resolved,1,0,7,0,0,0.1780846295206789
8,1,A,-0.5,19844,16531,212,all_active_resolved,0,0,7,0,0,0.46405193560376173
8,1,A,0.0,19844,16531,209,all_resolved,1,0,6,0,0,0.23926209372908483
8,1,A,0.0,19844,16531,147,all_resolved,1,0,6,0,0,0.26326492205617397
8,1,A,0.0,19844,16531,201,all_resolved,1,2,6,0,0,0.3977135081278753
8,1,A,0.0,19844,16531,300,bank_exhausted,0,0,6,0,0,0.21617600960768035
8,1,A,0.0,19844,16531,300,bank_exhausted,0,0,6,0,0,0.29982894153652334
8,1,A,0.0,19844,16531,300,bank_exhausted,0,0,6,0,0,0.30068401637566916
8,1,A,0.0,19844,16531,300,bank_exhausted,0,0,6,0,0,0.21849513877898466
8,1,A,0.0,19844,16531,300,bank_exhausted,0,2,6,0,0,0.5561866210254471
8,1,A,0.0,19844,16531,199,all_resolved,1,2,6,0,0,0.47067946980115183
8,1,A,0.0,19844,16531,174,all_resolved,1,0,6,0,0,0.10701671858838246
8,1,A,0.4,19844,16531,220,all_resolved,1,0,0,0,0,0.5167864136305463
8,1,A,0.4,19844,16531,281,all_resolved,1,0,0,0,0,0.4767493853647746
8,1,A,0.4,19844,16531,199,all_resolved,1,0,0,0,0,0.4984602539597973
8,1,A,0.4,19844,16531,300,bank_exhausted,0,0,0,0,0,0.5369705014968326
8,1,A,0.4,19844,16531,229,all_resolved,1,0,0,0,0,0.4482983139921833
8,1,A,0.4,19844,16531,300,bank_exhausted,0,0,0,0,0,0.40488063204165714
8,1,A,0.4,19844,16531,198,all_resolved,1,0,0,0,0,0.47993269793507515
8,1,A,0.4,19844,16531,234,all_resolved,1,0,0,0,0,0.38020028909915066
8,1,A,0.4,19844,16531,228,all_active_resolved,0,0,0,0,0,0.40990184344763125
8,1,A,0.4,19844,16531,235,all_resolved,1,0,0,0,0,0.4587424223779664
8,1,A,0.8,19844,16531,251,all_active_resolved,0,0,0,0,6,0.4320489987658534
8,1,A,0.8,19844,16531,185,all_active_resolved,0,0,0,0,6,0.2759047334090757
8,1,A,0.8,19844,16531,193,all_resolved,1,0,0,1,6,0.342310697998339
8,1,A,0.8,19844,16531,224,all_resolved,1,0,0,0,6,0.4180496250035959
8,1,A,0.8,19844,16531,140,all_resolved,1,0,0,0,6,0.4050559877392158
8,1,A,0.8,19844,16531,188,all_resolved,1,0,0,1,6,0.3157228811245848
8,1,A,0.8,19844,16531,220,all_resolved,1,0,0,0,6,0.22109425872055102
8,1,A,0.8,19844,16531,158,all_resolved,1,0,0,0,6,0.34219209803612205
8,1,A,0.8,19844,16531,153,all_resolved,1,0,0,0,6,0.37812662797475344
8,1,A,0.8,19844,16531,181,all_resolved,1,0,0,0,6,0.3650156146890911
8,1,A,1.2,19844,16531,172,all_resolved,1,0,0,0,7,0.2620019511306436
8,1,A,1.2,19844,16531,150,all_resolved,1,0,0,0,7,0.3015322287553719
8,1,A,1.2,19844,16531,170,all_resolved,1,0,0,0,7,0.20138936252469988
8,1,A,1.2,19844,16531,140,all_resolved,1,0,0,0,7,0.2323135633923668
8,1,A,1.2,19844,16531,149,all_resolved,1,0,0,0,7,0.31122698064085724
8,1,A,1.2,19844,16531,148,all_resolved,1,0,0,0,7,0.2591901599072236
8,1,A,1.2,19844,16531,141,all_resolved,1,0,0,0,7,0.18690435153599422
8,1,A,1.2,19844,16531,148,all_resolved,1,0,0,0,7,0.2224820367280326
8,1,A,1.2,19844,16531,143,all_resolved,1,0,0,0,7,0.16214778955248085
8,1,A,1.2,19844,16531,166,all_resolved,1,0,0,0,7,0.1301429053827973
8,1,B,-0.5,19844,16531,161,all_resolved,1,0,7,0,0,0.29161619475248074
8,1,B,-0.5,19844,16531,167,all_resolved,1,1,7,0,0,0.5509436607503156
8,1,B,-0.5,19844,16531,140,all_resolved,1,0,7,0,0,0.2031043128864832
8,1,B,-0.5,19844,16531,153,all_resolved,1,0,7,0,0,0.26484778009732424
8,1,B,-0.5,19844,16531,148,all_resolved,1,0,7,0,0,0.14021903093171417
8,1,B,-0.5,19844,16531,143,all_resolved,1,0,7,0,0,0.3972210767644983
8,1,B,-0.5,19844,16531,170,all_active_resolved,0,0,7,0,0,0.34210285976845706
8,1,B,-0.5,19844,16531,140,all_resolved,1,0,7,0,0,0.27302194627837845
8,1,B,-0.5,19844,16531,140,all_resolved,1,0,7,0,0,0.45100386807002846
8,1,B,-0.5,19844,16531,140,all_resolved,1,0,7,0,0,0.331305705812211
8,1,B,0.0,19844,16531,143,all_resolved,1,0,6,0,0,0.35628925027614405
8,1,B,0.0,19844,16531,300,bank_exhausted,0,1,6,0,0,0.37329535775926026
8,1,B,0.0,19844,16531,245,all_resolved,1,0,6,0,0,0.30657715859273943
8,1,B,0.0,19844,16531,245,all_active_resolved,0,0,6,0,0,0.2843831822655639
8,1,B,0.0,19844,16531,197,all_active_resolved,0,0,6,0,0,0.20205527038509646
8,1,B,0.0,19844,16531,173,all_active_resolved,0,0,6,0,0,0.37371024279047976
8,1,B,0.0,19844,16531,199,all_resolved,1,1,6,0,0,0.3438629777665834
8,1,B,0.0,19844,16531,229,all_resolved,1,0,6,0,0,0.2011408738588308
8,1,B,0.0,19844,16531,165,all_resolved,1,0,6,0,0,0.32752991616047206
8,1,B,0.0,19844,16531,188,all_resolved,1,0,6,0,0,0.2029383964981124
8,1,B,0.4,19844,16531,300,bank_exhausted,0,0,0,0,0,0.5967627970842944
8,1,B,0.4,19844,16531,300,bank_exhausted,0,0,0,0,0,0.25021774218866244
8,1,B,0.4,19844,16531,300,bank_exhausted,0,0,0,0,0,0.32497330402722113
8,1,B,0.4,19844,16531,282,all_active_resolved,0,0,0,0,0,0.3539950905625764
8,1,B,0.4,19844,16531,300,bank_exhausted,0,0,0,0,0,0.515841192103836
8,1,B,0.4,19844,16531,300,bank_exhausted,0,0,0,0,0,0.4048846761796211
8,1,B,0.4,19844,16531,261,all_resolved,1,0,0,0,0,0.4890186904824603
8,1,B,0.4,19844,16531,300,bank_exhausted,0,0,0,0,0,0.38789306544950547
8,1,B,0.4,19844,16531,300,bank_exhausted,0,0,0,0,0,0.40448364538556125
8,1,B,0.4,19844,16531,300,bank_exhausted,0,0,0,0,0,0.4388578516035949
8,1,B,0.8,19844,16531,300,bank_exhausted,0,0,0,0,6,0.28405544048445547
8,1,B,0.8,19844,16531,300,bank_exhausted,0,0,0,1,6,0.4036511632064855
8,1,B,0.8,19844,16531,153,all_resolved,1,0,0,0,6,0.383811275972048
8,1,B,0.8,19844,16531,226,all_active_resolved,0,0,0,2,6,0.3243821573976838
8,1,B,0.8,19844,16531,300,bank_exhausted,0,0,0,3,6,0.4361982859876971
8,1,B,0.8,19844,16531,211,all_resolved,1,0,0,1,6,0.25626322941366003
8,1,B,0.8,19844,16531,237,all_resolved,1,0,0,2,6,0.3914379925645549
8,1,B,0.8,19844,16531,300,bank_exhausted,0,0,0,0,6,0.2404403561601221
8,1,B,0.8,19844,16531,154,all_resolved,1,0,0,1,6,0.33718130636753674
8,1,B,0.8,19844,16531,300,bank_exhausted,0,0,0,0,6,0.3246704181847357
8,1,B,1.2,19844,16531,227,all_resolved,1,0,0,0,7,0.278389039207853
8,1,B,1.2,19844,16531,211,all_active_resolved,0,0,0,0,7,0.3291417121444719
8,1,B,1.2,19844,16531,178,all_active_resolved,0,0,0,0,7,0.35778352557570375
8,1,B,1.2,19844,16531,180,all_resolved,1,0,0,0,7,0.17091192142385064
8,1,B,1.2,19844,16531,168,all_resolved,1,0,0,1,7,0.36965438179709104
8,1,B,1.2,19844,16531,186,all_active_resolved,0,0,0,0,7,0.20154677735581544
8,1,B,1.2,19844,16531,149,all_resolved,1,0,0,1,7,0.3008837879169776
8,1,B,1.2,19844,16531,172,all_resolved,1,0,0,0,7,0.27671373106802133
8,1,B,1.2,19844,16531,183,all_active_resolved,0,0,0,1,7,0.47211611396692976
8,1,B,1.2,19844,16531,146,all_resolved,1,0,0,0,7,0.17762369006637857
8,2,A,-0.5,19144,16531,154,all_resolved,1,0,7,0,0,0.16173752134037572
8,2,A,-0.5,19144,16531,140,all_resolved,1,0,7,0,0,0.10761707813170765
8,2,A,-0.5,19144,16531,140,all_resolved,1,0,7,0,0,0.2582857232282723
8,2,A,-0.5,19144,16531,142,all_resolved,1,0,7,0,0,0.2472484146569265
8,2,A,-0.5,19144,16531,140,all_resolved,1,0,7,0,0,0.4427041922259347
8,2,A,-0.5,19144,16531,141,all_resolved,1,0,7,0,0,0.43242303009300087
8,2,A,-0.5,19144,16531,141,all_resolved,1,0,7,0,0,0.3786227604641018
8,2,A,-0.5,19144,16531,140,all_resolved,1,0,7,0,0,0.4022083443799041
8,2,A,-0.5,19144,16531,150,all_resolved,1,0,7,0,0,0.18170155197157192
8,2,A,-0.5,19144,16531,141,all_resolved,1,0,7,0,0,0.30413736380571205
8,2,A,0.0,19144,16531,179,all_active_resolved,0,1,6,0,0,0.40867338944005055
8,2,A,0.0,19144,16531,220,all_active_resolved,0,0,6,0,0,0.17630708357046584
8,2,A,0.0,19144,16531,300,bank_exhausted,0,0,6,0,0,0.28513235329743153
8,2,A,0.0,19144,16531,300,bank_exhausted,0,0,6,0,0,0.3459494288145462
8,2,A,0.0,19144,16531,300,bank_exhausted,0,2,6,0,0,0.5910509056459484
8,2,A,0.0,19144,16531,300,bank_exhausted,0,1,6,0,0,0.43019250383403584
8,2,A,0.0,19144,16531,257,all_active_resolved,0,1,6,0,0,0.2556764534011719
8,2,A,0.0,19144,16531,157,all_resolved,1,0,6,0,0,0.293248233550272
8,2,A,0.0,19144,16531,198,all_resolved,1,1,6,0,0,0.33214145868992884
8,2,A,0.0,19144,16531,281,all_resolved,1,3,6,0,0,0.4672458240439486
8,2,A,0.4,19144,16531,300,bank_exhausted,0,0,0,0,0,0.43766224253057906
8,2,A,0.4,19144,16531,224,all_resolved,1,0,0,0,0,0.4641271506204304
8,2,A,0.4,19144,16531,234,all_resolved,1,0,0,0,0,0.40825271218447357
8,2,A,0.4,19144,16531,205,all_active_resolved,0,0,0,0,0,0.45958008565089786
8,2,A,0.4,19144,16531,300,bank_exhausted,0,0,0,0,0,0.4787704565366453
8,2,A,0.4,19144,16531,213,all_active_resolved,0,0,0,0,0,0.4937217616426484
8,2,A,0.4,19144,16531,243,all_active_resolved,0,0,0,0,0,0.4921995661632352
8,2,A,0.4,19144,16531,289,all_resolved,1,0,0,0,0,0.5171937543152888
8,2,A,0.4,19144,16531,300,bank_exhausted,0,0,0,0,0,0.3992338268595195
8,2,A,0.4,19144,16531,300,bank_exhausted,0,0,0,0,0,0.4631156582119999
8,2,A,0.8,19144,16531,157,all_resolved,1,0,0,0,6,0.5257720898517965
8,2,A,0.8,19144,16531,217,all_resolved,1,0,0,0,6,0.23798659413844583
8,2,A,0.8,19144,16531,226,all_active_resolved,0,0,0,0,6,0.33625614130539727
8,2,A,0.8,19144,16531,164,all_resolved,1,0,0,0,6,0.4171873699476694
8,2,A,0.8,19144,16531,146,all_resolved,1,0,0,1,6,0.2550462539502196
8,2,A,0.8,19144,16531,191,all_resolved,1,0,0,0,6,0.4153401701228158
8,2,A,0.8,19144,16531,191,all_resolved,1,0,0,0,6,0.339536011071008
8,2,A,0.8,19144,16531,183,all_resolved,1,0,0,1,6,0.41003410879346486
8,2,A,0.8,19144,16531,169,all_resolved,1,0,0,0,6,0.45886272201007156
8,2,A,0.8,19144,16531,143,all_resolved,1,0,0,0,6,0.6374999182756532
8,2,A,1.2,19144,16531,163,all_resolved,1,0,0,0,7,0.2591342344112269
8,2,A,1.2,19144,16531,194,all_resolved,1,0,0,0,7,0.2124851395118424
8,2,A,1.2,19144,16531,141,all_resolved,1,0,0,0,7,0.25527259734898
8,2,A,1.2,19144,16531,154,all_resolved,1,0,0,0,7,0.23815719512835623
8,2,A,1.2,19144,16531,140,all_resolved,1,0,0,0,7,0.3444543185547547
8,2,A,1.2,19144,16531,140,all_resolved,1,0,0,0,7,0.2391772284996676
8,2,A,1.2,19144,16531,168,all_resolved,1,0,0,0,7,0.26205665166458864
8,2,A,1.2,19144,16531,140,all_resolved,1,0,0,0,7,0.2484083431300092
8,2,A,1.2,19144,16531,163,all_resolved,1,0,0,0,7,0.30300538261216853
8,2,A,1.2,19144,16531,140,all_resolved,1,0,0,0,7,0.15512955092019606
8,2,B,-0.5,19144,16531,183,all_resolved,1,0,7,0,0,0.4156900786765574
8,2,B,-0.5,19144,16531,170,all_active_resolved,0,0,7,0,0,0.3878034256613682
8,2,B,-0.5,19144,16531,140,all_resolved,1,0,7,0,0,0.3292759673361149
8,2,B,-0.5,19144,16531,140,all_resolved,1,0,7,0,0,0.18102527271934704
8,2,B,-0.5,19144,16531,143,all_resolved,1,0,7,0,0,0.31128722425130084
8,2,B,-0.5,19144,16531,174,all_active_resolved,0,0,7,0,0,0.39733399682415055
8,2,B,-0.5,19144,16531,166,all_resolved,1,0,7,0,0,0.3046661775602622
8,2,B,-0.5,19144,16531,140,all_resolved,1,0,7,0,0,0.270006056091594
8,2,B,-0.5,19144,16531,150,all_resolved,1,0,7,0,0,0.23159996328237437
8,2,B,-0.5,19144,16531,143,all_resolved,1,0,7,0,0,0.19714205734552648
8,2,B,0.0,19144,16531,184,all_resolved,1,0,6,0,0,0.24806576293209573
8,2,B,0.0,19144,16531,175,all_resolved,1,1,6,0,0,0.2820606209158608
8,2,B,0.0,19144,16531,182,all_active_resolved,0,0,6,0,0,0.2627499899875132
8,2,B,0.0,19144,16531,290,all_active_resolved,0,1,6,0,0,0.3379720391519629
8,2,B,0.0,19144,16531,168,all_resolved,1,0,6,0,0,0.37097866492683745
8,2,B,0.0,19144,16531,249,all_resolved,1,1,6,0,0,0.2938965076263741
8,2,B,0.0,19144,16531,300,bank_exhausted,0,0,6,0,0,0.2754649519496567
8,2,B,0.0,19144,16531,224,all_resolved,1,1,6,0,0,0.48510669812041496
8,2,B,0.0,19144,16531,140,all_resolved,1,1,6,0,0,0.4628342914818814
8,2,B,0.0,19144,16531,300,bank_exhausted,0,0,6,0,0,0.3153466554403085
8,2,B,0.4,19144,16531,204,all_active_resolved,0,0,0,0,0,0.3792832030170515
8,2,B,0.4,19144,16531,151,all_resolved,1,0,0,0,0,0.5467251607672072
8,2,B,0.4,19144,16531,300,bank_exhausted,0,0,0,0,0,0.4283661792963797
8,2,B,0.4,19144,16531,300,bank_exhausted,0,0,0,0,0,0.42986597928277603
8,2,B,0.4,19144,16531,177,all_resolved,1,0,0,0,0,0.5245177488802526
8,2,B,0.4,19144,16531,300,bank_exhausted,0,0,0,0,0,0.40045115496161987
8,2,B,0.4,19144,16531,300,bank_exhausted,0,0,0,0,0,0.5806978385761427
8,2,B,0.4,19144,16531,200,all_resolved,1,0,0,0,0,0.47416513823153544
8,2,B,0.4,19144,16531,201,all_resolved,1,0,0,0,0,0.46104945260130464
8,2,B,0.4,19144,16531,207,all_resolved,1,0,0,0,0,0.540994231177256
8,2,B,0.8,19144,16531,153,all_resolved,1,0,0,1,6,0.45066723388824254
8,2,B,0.8,19144,16531,207,all_active_resolved,0,0,0,3,6,0.5654352726180482
8,2,B,0.8,19144,16531,239,all_active_resolved,0,0,0,1,6,0.39123319060921485
8,2,B,0.8,19144,16531,300,bank_exhausted,0,0,0,1,6,0.34297282819057323
8,2,B,0.8,19144,16531,300,bank_exhausted,0,0,0,1,6,0.2632967744844137
8,2,B,0.8,19144,16531,197,all_resolved,1,0,0,0,6,0.2296385739269111
8,2,B,0.8,19144,16531,300,bank_exhausted,0,0,0,0,6,0.4106470387761094
8,2,B,0.8,19144,16531,300,bank_exhausted,0,0,0,0,6,0.25327241715824494
8,2,B,0.8,19144,16531,300,bank_exhausted,0,0,0,2,6,0.43658158810773495
8,2,B,0.8,19144,16531,171,all_resolved,1,0,0,1,6,0.38105961634408203
8,2,B,1.2,19144,16531,214,all_active_resolved,0,0,0,0,7,0.38512427336827837
8,2,B,1.2,19144,16531,183,all_resolved,1,0,0,0,7,0.19844311592261007
8,2,B,1.2,19144,16531,208,all_active_resolved,0,0,0,0,7,0.3140882229035472
