bank,noise,level,rep,pair_key,n_iiic,n_spike,n_questions,stop_reason,all_resolved,clear,is_borderline,false_pass,false_pass_n,false_fail,false_fail_n,skill_err
8,A,0.4,292,A_l+0.4_n0292,360,60,287,all_resolved,1,0,1,0,0,0,0,0.5582324168837397
5,A,0.4,293,A_l+0.4_n0293,360,60,184,all_resolved,1,0,1,0,0,0,0,0.5717194106421871
8,A,0.4,293,A_l+0.4_n0293,360,60,182,all_resolved,1,0,1,0,0,0,0,0.4983899177193733
5,A,0.4,294,A_l+0.4_n0294,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.47740650815746266
8,A,0.4,294,A_l+0.4_n0294,360,60,179,all_resolved,1,0,1,0,0,0,0,0.6387389962220918
5,A,0.4,295,A_l+0.4_n0295,360,60,206,all_active_resolved,0,0,1,0,0,0,0,0.467106315430707
8,A,0.4,295,A_l+0.4_n0295,360,60,240,all_active_resolved,0,0,1,0,0,0,0,0.5000949222312647
5,A,0.4,296,A_l+0.4_n0296,360,60,263,all_resolved,1,0,1,0,0,0,0,0.39522420557112475
8,A,0.4,296,A_l+0.4_n0296,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.3642798693288985
5,A,0.4,297,A_l+0.4_n0297,360,60,235,all_active_resolved,0,0,1,0,0,0,0,0.42595173209439763
8,A,0.4,297,A_l+0.4_n0297,360,60,190,all_active_resolved,0,0,1,0,0,0,0,0.4902249074648862
5,A,0.4,298,A_l+0.4_n0298,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.2750946716257123
8,A,0.4,298,A_l+0.4_n0298,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.3865169327888567
5,A,0.4,299,A_l+0.4_n0299,360,60,262,all_resolved,1,0,1,0,0,0,0,0.537822547852455
8,A,0.4,299,A_l+0.4_n0299,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.35100484155265105
5,A,0.8,0,A_l+0.8_n0000,360,60,275,all_resolved,1,1,0,0,0,0,6,0.22999427207025563
8,A,0.8,0,A_l+0.8_n0000,360,60,221,all_active_resolved,0,1,0,0,0,0,6,0.3123272764818719
5,A,0.8,1,A_l+0.8_n0001,360,60,300,bank_exhausted,0,1,0,0,0,0,6,0.22569556230229001
8,A,0.8,1,A_l+0.8_n0001,360,60,172,all_resolved,1,1,0,0,0,0,6,0.4184738858548513
5,A,0.8,2,A_l+0.8_n0002,360,60,162,all_resolved,1,1,0,0,0,0,6,0.2285133120093359
8,A,0.8,2,A_l+0.8_n0002,360,60,223,all_resolved,1,1,0,0,0,0,6,0.2670980483958218
5,A,0.8,3,A_l+0.8_n0003,360,60,240,all_resolved,1,1,0,0,0,0,6,0.2525995306710808
8,A,0.8,3,A_l+0.8_n0003,360,60,244,all_resolved,1,1,0,0,0,0,6,0.2389924599092044
5,A,0.8,4,A_l+0.8_n0004,360,60,268,all_resolved,1,1,0,0,0,0,6,0.34798986939158105
8,A,0.8,4,A_l+0.8_n0004,360,60,208,all_resolved,1,1,0,0,0,0,6,0.1852402423255233
5,A,0.8,5,A_l+0.8_n0005,360,60,186,all_resolved,1,1,0,0,0,0,6,0.2872921256829191
8,A,0.8,5,A_l+0.8_n0005,360,60,231,all_resolved,1,1,0,0,0,0,6,0.2388543338819397
5,A,0.8,6,A_l+0.8_n0006,360,60,189,all_resolved,1,1,0,0,0,0,6,0.3681228543478878
8,A,0.8,6,A_l+0.8_n0006,360,60,174,all_resolved,1,1,0,0,0,1,6,0.2840924048217099
5,A,0.8,7,A_l+0.8_n0007,360,60,191,all_active_resolved,0,1,0,0,0,0,6,0.3527683429705707
8,A,0.8,7,A_l+0.8_n0007,360,60,205,all_active_resolved,0,1,0,0,0,0,6,0.3550429092656385
5,A,0.8,8,A_l+0.8_n0008,360,60,183,all_resolved,1,1,0,0,0,0,6,0.5425890190491659
8,A,0.8,8,A_l+0.8_n0008,360,60,191,all_resolved,1,1,0,0,0,0,6,0.36564567397770353
5,A,0.8,9,A_l+0.8_n0009,360,60,166,all_resolved,1,1,0,0,0,0,6,0.3916559721927627
8,A,0.8,9,A_l+0.8_n0009,360,60,160,all_resolved,1,1,0,0,0,1,6,0.4493816145207542
5,A,0.8,10,A_l+0.8_n0010,360,60,169,all_resolved,1,1,0,0,0,0,6,0.14637340524869563
8,A,0.8,10,A_l+0.8_n0010,360,60,250,all_resolved,1,1,0,0,0,0,6,0.21238095335562265
5,A,0.8,11,A_l+0.8_n0011,360,60,156,all_resolved,1,1,0,0,0,0,6,0.4736449887045214
8,A,0.8,11,A_l+0.8_n0011,360,60,157,all_resolved,1,1,0,0,0,1,6,0.36597603088726466
5,A,0.8,12,A_l+0.8_n0012,360,60,179,all_resolved,1,1,0,0,0,0,6,0.5312914152793421
8,A,0.8,12,A_l+0.8_n0012,360,60,191,all_resolved,1,1,0,0,0,0,6,0.3468369867752874
5,A,0.8,13,A_l+0.8_n0013,360,60,145,all_resolved,1,1,0,0,0,0,6,0.4348481336680938
8,A,0.8,13,A_l+0.8_n0013,360,60,243,all_resolved,1,1,0,0,0,0,6,0.24521753782657665
5,A,0.8,14,A_l+0.8_n0014,360,60,254,all_resolved,1,1,0,0,0,0,6,0.33282924709922906
8,A,0.8,14,A_l+0.8_n0014,360,60,142,all_resolved,1,1,0,0,0,0,6,0.46294860759842965
5,A,0.8,15,A_l+0.8_n0015,360,60,259,all_resolved,1,1,0,0,0,0,6,0.3392517642292895
8,A,0.8,15,A_l+0.8_n0015,360,60,160,all_resolved,1,1,0,0,0,0,6,0.32266059458294344
5,A,0.8,16,A_l+0.8_n0016,360,60,185,all_resolved,1,1,0,0,0,0,6,0.17486080468230672
8,A,0.8,16,A_l+0.8_n0016,360,60,174,all_resolved,1,1,0,0,0,0,6,0.33597061361803887
5,A,0.8,17,A_l+0.8_n0017,360,60,156,all_resolved,1,1,0,0,0,0,6,0.47145314506764346
8,A,0.8,17,A_l+0.8_n0017,360,60,156,all_resolved,1,1,0,0,0,0,6,0.32400286334004263
5,A,0.8,18,A_l+0.8_n0018,360,60,152,all_resolved,1,1,0,0,0,0,6,0.31608072483647487
8,A,0.8,18,A_l+0.8_n0018,360,60,184,all_resolved,1,1,0,0,0,0,6,0.2777834744333687
5,A,0.8,19,A_l+0.8_n0019,360,60,184,all_resolved,1,1,0,0,0,0,6,0.3501548264114391
8,A,0.8,19,A_l+0.8_n0019,360,60,183,all_resolved,1,1,0,0,0,0,6,0.28754957467034575
5,A,0.8,20,A_l+0.8_n0020,360,60,234,all_resolved,1,1,0,0,0,0,6,0.20100042434666507
8,A,0.8,20,A_l+0.8_n0020,360,60,194,all_resolved,1,1,0,0,0,0,6,0.22124061322776128
5,A,0.8,21,A_l+0.8_n0021,360,60,199,all_resolved,1,1,0,0,0,0,6,0.2489476753345957
8,A,0.8,21,A_l+0.8_n0021,360,60,151,all_resolved,1,1,0,0,0,0,6,0.5316237521777311
5,A,0.8,22,A_l+0.8_n0022,360,60,160,all_resolved,1,1,0,0,0,0,6,0.26675721637295347
8,A,0.8,22,A_l+0.8_n0022,360,60,187,all_resolved,1,1,0,0,0,0,6,0.22132717653653508
5,A,0.8,23,A_l+0.8_n0023,360,60,199,all_resolved,1,1,0,0,0,0,6,0.2324512933545704
8,A,0.8,23,A_l+0.8_n0023,360,60,173,all_resolved,1,1,0,0,0,0,6,0.1462622260478025
5,A,0.8,24,A_l+0.8_n0024,360,60,150,all_resolved,1,1,0,0,0,0,6,0.2113593007054761
8,A,0.8,24,A_l+0.8_n0024,360,60,153,all_resolved,1,1,0,0,0,0,6,0.2724193630570597
5,A,0.8,25,A_l+0.8_n0025,360,60,187,all_resolved,1,1,0,0,0,0,6,0.2755421262086933
8,A,0.8,25,A_l+0.8_n0025,360,60,182,all_resolved,1,1,0,0,0,1,6,0.3748212873496527
5,A,0.8,26,A_l+0.8_n0026,360,60,200,all_resolved,1,1,0,0,0,0,6,0.24694336474533615
8,A,0.8,26,A_l+0.8_n0026,360,60,168,all_resolved,1,1,0,0,0,0,6,0.26589979162145505
5,A,0.8,27,A_l+0.8_n0027,360,60,169,all_resolved,1,1,0,0,0,0,6,0.3295500748446997
8,A,0.8,27,A_l+0.8_n0027,360,60,150,all_resolved,1,1,0,0,0,0,6,0.47164688044836317
5,A,0.8,28,A_l+0.8_n0028,360,60,273,all_resolved,1,1,0,0,0,1,6,0.4741391907361781
8,A,0.8,28,A_l+0.8_n0028,360,60,188,all_resolved,1,1,0,0,0,0,6,0.3273580706233132
5,A,0.8,29,A_l+0.8_n0029,360,60,242,all_resolved,1,1,0,0,0,0,6,0.28973867206425197
8,A,0.8,29,A_l+0.8_n0029,360,60,145,all_resolved,1,1,0,0,0,0,6,0.4322755813661919
5,A,0.8,30,A_l+0.8_n0030,360,60,155,all_resolved,1,1,0,0,0,0,6,0.23205283928321246
8,A,0.8,30,A_l+0.8_n0030,360,60,199,all_resolved,1,1,0,0,0,0,6,0.3473422716228632
5,A,0.8,31,A_l+0.8_n0031,360,60,242,all_resolved,1,1,0,0,0,0,6,0.17119008058300805
8,A,0.8,31,A_l+0.8_n0031,360,60,147,all_resolved,1,1,0,0,0,0,6,0.31278042226919023
5,A,0.8,32,A_l+0.8_n0032,360,60,165,all_resolved,1,1,0,0,0,0,6,0.3881675205774033
8,A,0.8,32,A_l+0.8_n0032,360,60,178,all_resolved,1,1,0,0,0,0,6,0.2908327150144045
5,A,0.8,33,A_l+0.8_n0033,360,60,163,all_resolved,1,1,0,0,0,0,6,0.4911142649492656
8,A,0.8,33,A_l+0.8_n0033,360,60,180,all_resolved,1,1,0,0,0,0,6,0.3944152226040773
5,A,0.8,34,A_l+0.8_n0034,360,60,221,all_resolved,1,1,0,0,0,0,6,0.2075495368648659
8,A,0.8,34,A_l+0.8_n0034,360,60,247,all_resolved,1,1,0,0,0,1,6,0.19227745162608545
5,A,0.8,35,A_l+0.8_n0035,360,60,264,all_resolved,1,1,0,0,0,0,6,0.32658322022150826
8,A,0.8,35,A_l+0.8_n0035,360,60,177,all_resolved,1,1,0,0,0,0,6,0.2006707824951544
5,A,0.8,36,A_l+0.8_n0036,360,60,173,all_resolved,1,1,0,0,0,1,6,0.2721651465076901
8,A,0.8,36,A_l+0.8_n0036,360,60,181,all_resolved,1,1,0,0,0,0,6,0.3119593117081472
5,A,0.8,37,A_l+0.8_n0037,360,60,166,all_resolved,1,1,0,0,0,0,6,0.3778371826277338
8,A,0.8,37,A_l+0.8_n0037,360,60,169,all_resolved,1,1,0,0,0,0,6,0.20135762285053754
5,A,0.8,38,A_l+0.8_n0038,360,60,219,all_resolved,1,1,0,0,0,0,6,0.32372237028125234
8,A,0.8,38,A_l+0.8_n0038,360,60,174,all_resolved,1,1,0,0,0,0,6,0.43384535852302364
5,A,0.8,39,A_l+0.8_n0039,360,60,156,all_resolved,1,1,0,0,0,0,6,0.3229896701082455
8,A,0.8,39,A_l+0.8_n0039,360,60,253,all_resolved,1,1,0,0,0,0,6,0.35378320265073554
5,A,0.8,40,A_l+0.8_n0040,360,60,141,all_resolved,1,1,0,0,0,0,6,0.36386209325750735
8,A,0.8,40,A_l+0.8_n0040,360,60,192,all_resolved,1,1,0,0,0,0,6,0.33590287413584596
5,A,0.8,41,A_l+0.8_n0041,360,60,161,all_resolved,1,1,0,0,0,0,6,0.3143164639388217
8,A,0.8,41,A_l+0.8_n0041,360,60,175,all_resolved,1,1,0,0,0,0,6,0.2534392009148943
5,A,0.8,42,A_l+0.8_n0042,360,60,192,all_resolved,1,1,0,0,0,1,6,0.2939001718975104
8,A,0.8,42,A_l+0.8_n0042,360,60,174,all_resolved,1,1,0,0,0,0,6,0.39760209751755343
5,A,0.8,43,A_l+0.8_n0043,360,60,227,all_resolved,1,1,0,0,0,0,6,0.2969427214911357
8,A,0.8,43,A_l+0.8_n0043,360,60,222,all_active_resolved,0,1,0,0,0,0,6,0.3298043036456528
5,A,0.8,44,A_l+0.8_n0044,360,60,188,all_resolved,1,1,0,0,0,0,6,0.2591736832211036
8,A,0.8,44,A_l+0.8_n0044,360,60,140,all_resolved,1,1,0,0,0,0,6,0.5392110789942046
5,A,0.8,45,A_l+0.8_n0045,360,60,201,all_resolved,1,1,0,0,0,0,6,0.1192443991029865
8,A,0.8,45,A_l+0.8_n0045,360,60,152,all_resolved,1,1,0,0,0,1,6,0.3307201068955508
5,A,0.8,46,A_l+0.8_n0046,360,60,189,all_resolved,1,1,0,0,0,0,6,0.2988374889652616
8,A,0.8,46,A_l+0.8_n0046,360,60,150,all_resolved,1,1,0,0,0,0,6,0.46406100425274854
5,A,0.8,47,A_l+0.8_n0047,360,60,294,all_resolved,1,1,0,0,0,0,6,0.14077468333254403
8,A,0.8,47,A_l+0.8_n0047,360,60,147,all_resolved,1,1,0,0,0,1,6,0.5448601801140626
5,A,0.8,48,A_l+0.8_n0048,360,60,300,bank_exhausted,0,1,0,0,0,0,6,0.33228507568576165
8,A,0.8,48,A_l+0.8_n0048,360,60,153,all_resolved,1,1,0,0,0,0,6,0.3446061702824945
5,A,0.8,49,A_l+0.8_n0049,360,60,157,all_resolved,1,1,0,0,0,0,6,0.26629903529985605
8,A,0.8,49,A_l+0.8_n0049,360,60,168,all_resolved,1,1,0,0,0,0,6,0.13889718459322292
5,A,0.8,50,A_l+0.8_n0050,360,60,151,all_resolved,1,1,0,0,0,0,6,0.3664499505564787
8,A,0.8,50,A_l+0.8_n0050,360,60,227,all_resolved,1,1,0,0,0,1,6,0.2677951723401501
5,A,0.8,51,A_l+0.8_n0051,360,60,154,all_resolved,1,1,0,0,0,0,6,0.5678320999415483
8,A,0.8,51,A_l+0.8_n0051,360,60,153,all_resolved,1,1,0,0,0,1,6,0.34830197669493046
5,A,0.8,52,A_l+0.8_n0052,360,60,155,all_resolved,1,1,0,0,0,0,6,0.4023879132356783
8,A,0.8,52,A_l+0.8_n0052,360,60,212,all_resolved,1,1,0,0,0,0,6,0.2385278665530688
5,A,0.8,53,A_l+0.8_n0053,360,60,156,all_resolved,1,1,0,0,0,0,6,0.2827855434702385
8,A,0.8,53,A_l+0.8_n0053,360,60,184,all_active_resolved,0,1,0,0,0,0,6,0.3911687165261535
5,A,0.8,54,A_l+0.8_n0054,360,60,209,all_resolved,1,1,0,0,0,0,6,0.3273739730092528
8,A,0.8,54,A_l+0.8_n0054,360,60,141,all_resolved,1,1,0,0,0,0,6,0.40321384260401066
5,A,0.8,55,A_l+0.8_n0055,360,60,142,all_resolved,1,1,0,0,0,1,6,0.5745429977572796
8,A,0.8,55,A_l+0.8_n0055,360,60,218,all_resolved,1,1,0,0,0,2,6,0.40555217869469956
5,A,0.8,56,A_l+0.8_n0056,360,60,157,all_resolved,1,1,0,0,0,0,6,0.33126738089244195
8,A,0.8,56,A_l+0.8_n0056,360,60,152,all_resolved,1,1,0,0,0,0,6,0.3662958766379355
5,A,0.8,57,A_l+0.8_n0057,360,60,218,all_resolved,1,1,0,0,0,0,6,0.25128662576362665
8,A,0.8,57,A_l+0.8_n0057,360,60,193,all_resolved,1,1,0,0,0,0,6,0.2567662348593279
5,A,0.8,58,A_l+0.8_n0058,360,60,175,all_resolved,1,1,0,0,0,1,6,0.34171335007237513
8,A,0.8,58,A_l+0.8_n0058,360,60,179,all_resolved,1,1,0,0,0,1,6,0.41328221602604037
5,A,0.8,59,A_l+0.8_n0059,360,60,203,all_resolved,1,1,0,0,0,0,6,0.4378220171539997
8,A,0.8,59,A_l+0.8_n0059,360,60,169,all_resolved,1,1,0,0,0,1,6,0.4342082667134404
5,A,0.8,60,A_l+0.8_n0060,360,60,175,all_resolved,1,1,0,0,0,0,6,0.40698358996186557
8,A,0.8,60,A_l+0.8_n0060,360,60,143,all_resolved,1,1,0,0,0,0,6,0.26774586489950025
5,A,0.8,61,A_l+0.8_n0061,360,60,209,all_resolved,1,1,0,0,0,0,6,0.4055829305136277
8,A,0.8,61,A_l+0.8_n0061,360,60,191,all_resolved,1,1,0,0,0,0,6,0.2633304686816629
5,A,0.8,62,A_l+0.8_n0062,360,60,141,all_resolved,1,1,0,0,0,0,6,0.253965569066332
8,A,0.8,62,A_l+0.8_n0062,360,60,229,all_active_resolved,0,1,0,0,0,1,6,0.40054646193266547
5,A,0.8,63,A_l+0.8_n0063,360,60,207,all_resolved,1,1,0,0,0,0,6,0.3378321215858088
8,A,0.8,63,A_l+0.8_n0063,360,60,233,all_resolved,1,1,0,0,0,0,6,0.20665778219854286
5,A,0.8,64,A_l+0.8_n0064,360,60,157,all_resolved,1,1,0,0,0,0,6,0.3684083094771733
8,A,0.8,64,A_l+0.8_n0064,360,60,155,all_resolved,1,1,0,0,0,0,6,0.5109954670940189
5,A,0.8,65,A_l+0.8_n0065,360,60,165,all_resolved,1,1,0,0,0,0,6,0.24244911693798615
8,A,0.8,65,A_l+0.8_n0065,360,60,263,all_resolved,1,1,0,0,0,0,6,0.30059425029778647
5,A,0.8,66,A_l+0.8_n0066,360,60,195,all_resolved,1,1,0,0,0,0,6,0.20229026759623356
8,A,0.8,66,A_l+0.8_n0066,360,60,260,all_resolved,1,1,0,0,0,0,6,0.3406347180742192
5,A,0.8,67,A_l+0.8_n0067,360,60,186,all_resolved,1,1,0,0,0,0,6,0.32729519924422895
8,A,0.8,67,A_l+0.8_n0067,360,60,157,all_resolved,1,1,0,0,0,0,6,0.2877268159003289
5,A,0.8,68,A_l+0.8_n0068,360,60,270,all_resolved,1,1,0,0,0,0,6,0.20350649917682948
8,A,0.8,68,A_l+0.8_n0068,360,60,157,all_resolved,1,1,0,0,0,1,6,0.3722722436037454
5,A,0.8,69,A_l+0.8_n0069,360,60,150,all_resolved,1,1,0,0,0,1,6,0.5467856121297575
8,A,0.8,69,A_l+0.8_n0069,360,60,156,all_resolved,1,1,0,0,0,0,6,0.3814723876767604
5,A,0.8,70,A_l+0.8_n0070,360,60,164,all_resolved,1,1,0,0,0,0,6,0.4262052702860806
8,A,0.8,70,A_l+0.8_n0070,360,60,157,all_resolved,1,1,0,0,0,0,6,0.41025745259326746
5,A,0.8,71,A_l+0.8_n0071,360,60,156,all_resolved,1,1,0,0,0,0,6,0.48099426058764155
8,A,0.8,71,A_l+0.8_n0071,360,60,300,bank_exhausted,0,1,0,0,0,1,6,0.32843293209631697
5,A,0.8,72,A_l+0.8_n0072,360,60,228,all_resolved,1,1,0,0,0,0,6,0.17341384520115513
8,A,0.8,72,A_l+0.8_n0072,360,60,223,all_resolved,1,1,0,0,0,0,6,0.34728476606183933
5,A,0.8,73,A_l+0.8_n0073,360,60,157,all_resolved,1,1,0,0,0,0,6,0.3555385065806392
8,A,0.8,73,A_l+0.8_n0073,360,60,268,all_resolved,1,1,0,0,0,0,6,0.17924347998818685
5,A,0.8,74,A_l+0.8_n0074,360,60,156,all_resolved,1,1,0,0,0,0,6,0.36791413357487557
8,A,0.8,74,A_l+0.8_n0074,360,60,157,all_resolved,1,1,0,0,0,0,6,0.48740666894299994
5,A,0.8,75,A_l+0.8_n0075,360,60,172,all_resolved,1,1,0,0,0,0,6,0.18263909622896188
8,A,0.8,75,A_l+0.8_n0075,360,60,160,all_resolved,1,1,0,0,0,2,6,0.516101517213188
5,A,0.8,76,A_l+0.8_n0076,360,60,203,all_resolved,1,1,0,0,0,0,6,0.36847321724295423
8,A,0.8,76,A_l+0.8_n0076,360,60,187,all_resolved,1,1,0,0,0,0,6,0.1737267505279639
5,A,0.8,77,A_l+0.8_n0077,360,60,229,all_resolved,1,1,0,0,0,0,6,0.22562734187151912
8,A,0.8,77,A_l+0.8_n0077,360,60,189,all_resolved,1,1,0,0,0,0,6,0.3269862682094204
5,A,0.8,78,A_l+0.8_n0078,360,60,141,all_resolved,1,1,0,0,0,0,6,0.5342654925731442
8,A,0.8,78,A_l+0.8_n0078,360,60,191,all_resolved,1,1,0,0,0,0,6,0.41069462858165273
5,A,0.8,79,A_l+0.8_n0079,360,60,217,all_resolved,1,1,0,0,0,0,6,0.23441376636476793
8,A,0.8,79,A_l+0.8_n0079,360,60,164,all_resolved,1,1,0,0,0,1,6,0.2735979627255863
5,A,0.8,80,A_l+0.8_n0080,360,60,198,all_resolved,1,1,0,0,0,1,6,0.2196289395007765
8,A,0.8,80,A_l+0.8_n0080,360,60,199,all_resolved,1,1,0,0,0,1,6,0.35758558685660125
5,A,0.8,81,A_l+0.8_n0081,360,60,217,all_resolved,1,1,0,0,0,0,6,0.2966181329473147
8,A,0.8,81,A_l+0.8_n0081,360,60,179,all_resolved,1,1,0,0,0,0,6,0.30762436388168146
5,A,0.8,82,A_l+0.8_n0082,360,60,140,all_resolved,1,1,0,0,0,0,6,0.4232569025189437
8,A,0.8,82,A_l+0.8_n0082,360,60,176,all_resolved,1,1,0,0,0,0,6,0.36020731042549603
5,A,0.8,83,A_l+0.8_n0083,360,60,140,all_resolved,1,1,0,0,0,0,6,0.5066573616555099
8,A,0.8,83,A_l+0.8_n0083,360,60,160,all_resolved,1,1,0,0,0,0,6,0.3148239162108701
5,A,0.8,84,A_l+0.8_n0084,360,60,208,all_resolved,1,1,0,0,0,0,6,0.2120307438609626
8,A,0.8,84,A_l+0.8_n0084,360,60,162,all_resolved,1,1,0,0,0,0,6,0.21270284629244646
5,A,0.8,85,A_l+0.8_n0085,360,60,185,all_resolved,1,1,0,0,0,0,6,0.3543554741946236
8,A,0.8,85,A_l+0.8_n0085,360,60,211,all_resolved,1,1,0,0,0,0,6,0.1954648553756406
5,A,0.8,86,A_l+0.8_n0086,360,60,183,all_resolved,1,1,0,0,0,0,6,0.25281187903906555
8,A,0.8,86,A_l+0.8_n0086,360,60,149,all_resolved,1,1,0,0,0,0,6,0.4228184494759605
5,A,0.8,87,A_l+0.8_n0087,360,60,186,all_resolved,1,1,0,0,0,0,6,0.24030146708138225
8,A,0.8,87,A_l+0.8_n0087,360,60,189,all_resolved,1,1,0,0,0,0,6,0.38463651020196743
5,A,0.8,88,A_l+0.8_n0088,360,60,168,all_resolved,1,1,0,0,0,0,6,0.36586476243484994
8,A,0.8,88,A_l+0.8_n0088,360,60,225,all_resolved,1,1,0,0,0,1,6,0.37069944640992264
5,A,0.8,89,A_l+0.8_n0089,360,60,165,all_resolved,1,1,0,0,0,0,6,0.24163795513921973
8,A,0.8,89,A_l+0.8_n0089,360,60,172,all_resolved,1,1,0,0,0,0,6,0.27709079998295705
5,A,0.8,90,A_l+0.8_n0090,360,60,170,all_resolved,1,1,0,0,0,0,6,0.25815679888705556
8,A,0.8,90,A_l+0.8_n0090,360,60,171,all_resolved,1,1,0,0,0,1,6,0.3733448495696563
5,A,0.8,91,A_l+0.8_n0091,360,60,144,all_resolved,1,1,0,0,0,0,6,0.32764390893795475
8,A,0.8,91,A_l+0.8_n0091,360,60,231,all_active_resolved,0,1,0,0,0,0,6,0.2836520512497026
5,A,0.8,92,A_l+0.8_n0092,360,60,172,all_resolved,1,1,0,0,0,0,6,0.3394750072113743
8,A,0.8,92,A_l+0.8_n0092,360,60,198,all_resolved,1,1,0,0,0,0,6,0.28310927761322213
5,A,0.8,93,A_l+0.8_n0093,360,60,142,all_resolved,1,1,0,0,0,0,6,0.4029971789693504
8,A,0.8,93,A_l+0.8_n0093,360,60,160,all_resolved,1,1,0,0,0,0,6,0.3046455779478399
5,A,0.8,94,A_l+0.8_n0094,360,60,170,all_resolved,1,1,0,0,0,0,6,0.29631037288476997
8,A,0.8,94,A_l+0.8_n0094,360,60,165,all_resolved,1,1,0,0,0,0,6,0.2529428144100808
5,A,0.8,95,A_l+0.8_n0095,360,60,182,all_resolved,1,1,0,0,0,1,6,0.45244250109503004
8,A,0.8,95,A_l+0.8_n0095,360,60,153,all_resolved,1,1,0,0,0,1,6,0.2551872668936524
5,A,0.8,96,A_l+0.8_n0096,360,60,185,all_resolved,1,1,0,0,0,0,6,0.519728372593771
8,A,0.8,96,A_l+0.8_n0096,360,60,300,bank_exhausted,0,1,0,0,0,0,6,0.20047032877535884
5,A,0.8,97,A_l+0.8_n0097,360,60,233,all_resolved,1,1,0,0,0,0,6,0.324356591923143
8,A,0.8,97,A_l+0.8_n0097,360,60,187,all_active_resolved,0,1,0,0,0,2,6,0.4245264281656919
5,A,0.8,98,A_l+0.8_n0098,360,60,159,all_resolved,1,1,0,0,0,0,6,0.36600552969155375
8,A,0.8,98,A_l+0.8_n0098,360,60,146,all_resolved,1,1,0,0,0,0,6,0.43857501183096226
5,A,0.8,99,A_l+0.8_n0099,360,60,213,all_resolved,1,1,0,0,0,0,6,0.2403137958751397
8,A,0.8,99,A_l+0.8_n0099,360,60,180,all_resolved,1,1,0,0,0,0,6,0.33687320109502755
5,A,0.8,100,A_l+0.8_n0100,360,60,200,all_resolved,1,1,0,0,0,0,6,0.22712662101772302
8,A,0.8,100,A_l+0.8_n0100,360,60,144,all_resolved,1,1,0,0,0,0,6,0.4956049725533264
5,A,0.8,101,A_l+0.8_n0101,360,60,150,all_resolved,1,1,0,0,0,1,6,0.41046468871087105
8,A,0.8,101,A_l+0.8_n0101,360,60,156,all_resolved,1,1,0,0,0,0,6,0.3518530379041995
5,A,0.8,102,A_l+0.8_n0102,360,60,175,all_resolved,1,1,0,0,0,1,6,0.21266520032619438
8,A,0.8,102,A_l+0.8_n0102,360,60,196,all_resolved,1,1,0,0,0,1,6,0.39421717821737967
5,A,0.8,103,A_l+0.8_n0103,360,60,196,all_resolved,1,1,0,0,0,1,6,0.23808176022991315
8,A,0.8,103,A_l+0.8_n0103,360,60,300,bank_exhausted,0,1,0,0,0,0,6,0.23727123880504436
5,A,0.8,104,A_l+0.8_n0104,360,60,280,all_resolved,1,1,0,0,0,0,6,0.19266040866466824
8,A,0.8,104,A_l+0.8_n0104,360,60,191,all_resolved,1,1,0,0,0,0,6,0.3054248480025956
5,A,0.8,105,A_l+0.8_n0105,360,60,182,all_resolved,1,1,0,0,0,0,6,0.3962857787869555
8,A,0.8,105,A_l+0.8_n0105,360,60,215,all_resolved,1,1,0,0,0,0,6,0.2581121889506111
5,A,0.8,106,A_l+0.8_n0106,360,60,177,all_resolved,1,1,0,0,0,0,6,0.4421212665632482
8,A,0.8,106,A_l+0.8_n0106,360,60,167,all_resolved,1,1,0,0,0,1,6,0.38041659493463115
5,A,0.8,107,A_l+0.8_n0107,360,60,226,all_resolved,1,1,0,0,0,0,6,0.23275601502673587
8,A,0.8,107,A_l+0.8_n0107,360,60,188,all_resolved,1,1,0,0,0,0,6,0.33976210206787677
5,A,0.8,108,A_l+0.8_n0108,360,60,235,all_resolved,1,1,0,0,0,1,6,0.21268376624450752
8,A,0.8,108,A_l+0.8_n0108,360,60,157,all_resolved,1,1,0,0,0,0,6,0.35290556667394885
5,A,0.8,109,A_l+0.8_n0109,360,60,162,all_resolved,1,1,0,0,0,1,6,0.4746079386637866
8,A,0.8,109,A_l+0.8_n0109,360,60,182,all_resolved,1,1,0,0,0,0,6,0.35112951604873316
5,A,0.8,110,A_l+0.8_n0110,360,60,180,all_resolved,1,1,0,0,0,0,6,0.40915149313842714
8,A,0.8,110,A_l+0.8_n0110,360,60,300,bank_exhausted,0,1,0,0,0,0,6,0.2827056038244284
5,A,0.8,111,A_l+0.8_n0111,360,60,141,all_resolved,1,1,0,0,0,0,6,0.380134625833423
8,A,0.8,111,A_l+0.8_n0111,360,60,227,all_resolved,1,1,0,0,0,0,6,0.2922965364814309
5,A,0.8,112,A_l+0.8_n0112,360,60,172,all_resolved,1,1,0,0,0,0,6,0.3256039519177243
8,A,0.8,112,A_l+0.8_n0112,360,60,180,all_resolved,1,1,0,0,0,0,6,0.48720846001472146
5,A,0.8,113,A_l+0.8_n0113,360,60,202,all_resolved,1,1,0,0,0,1,6,0.3726085758274391
8,A,0.8,113,A_l+0.8_n0113,360,60,201,all_resolved,1,1,0,0,0,1,6,0.39288135090973536
