case_id,origin,label_expert1,label_expert2,label_expert3,label_expert4
26393426,task2_images_v3/task2_event0977.png,domain5,domain5,domain5,domain5
26394683,task2_images_v3/task2_event0978.png,domain3,domain4,domain3,domain3
26395628,task2_images_v3/task2_event0979.png,domain5,domain4,domain3,domain6
26392857,task2_images_v3/task2_event0980.png,domain3,domain3,domain3,domain3
26394294,task2_images_v3/task2_event0981.png,domain3,domain3,domain3,domain3
26396770,task2_images_v3/task2_event0982.png,domain3,domain3,domain3,domain3
26397620,task2_images_v3/task2_event0983.png,domain6,domain6,domain6,domain6
26394797,task2_images_v3/task2_event0984.png,domain2,domain2,domain3,domain2
26396422,task2_images_v3/task2_event0985.png,domain5,domain3,domain3,domain5
26394840,task2_images_v3/task2_event0986.png,domain2,domain2,domain2,domain2
26395089,task2_images_v3/task2_event0987.png,domain4,domain4,domain4,domain4
26396381,task2_images_v3/task2_event0988.png,domain6,domain6,domain6,domain6
26395793,task2_images_v3/task2_event0989.png,domain3,domain4,domain4,domain3
26395327,task2_images_v3/task2_event0990.png,domain6,domain6,domain6,domain6
26394284,task2_images_v3/task2_event0991.png,domain3,domain4,domain4,domain4
26394724,task2_images_v3/task2_event0992.png,domain6,domain6,domain6,domain6
26394911,task2_images_v3/task2_event0993.png,domain6,domain4,domain3,domain6
26395599,task2_images_v3/task2_event0994.png,domain5,domain3,domain5,domain5
26396553,task2_images_v3/task2_event0995.png,domain6,domain6,domain3,domain6
26393167,task2_images_v3/task2_event0996.png,domain3,domain3,domain3,domain4
26397562,task2_images_v3/task2_event0997.png,domain4,domain4,domain4,domain4
26392959,task2_images_v3/task2_event0998.png,domain3,domain3,domain3,domain3
26392938,task2_images_v3/task2_event0999.png,domain6,domain6,domain3,domain6
26395928,task2_images_v3/task2_event1000.png,domain6,domain4,domain6,domain6
26396306,task2_images_v3/task2_event1001.png,domain2,domain2,domain2,domain2
26392824,task2_images_v3/task2_event1002.png,domain2,domain3,domain3,domain2
26396280,task2_images_v3/task2_event1003.png,domain2,domain4,domain4,domain2
26394118,task2_images_v3/task2_event1004.png,domain2,domain2,domain4,domain2
26396941,task2_images_v3/task2_event1005.png,domain2,domain2,domain4,domain2
26395816,task2_images_v3/task2_event1006.png,domain3,domain3,domain3,domain5
26393427,task2_images_v3/task2_event1007.png,domain3,domain4,domain3,domain3
26394854,task2_images_v3/task2_event1008.png,domain2,domain3,domain3,domain3
26394734,task2_images_v3/task2_event1009.png,domain4,domain4,domain4,domain4
26393408,task2_images_v3/task2_event1010.png,domain5,domain3,domain5,domain5
26394368,task2_images_v3/task2_event1011.png,domain3,domain3,domain3,domain3
26396500,task2_images_v3/task2_event1012.png,domain3,domain7,domain7,domain4
26396010,task2_images_v3/task2_event1013.png,domain5,domain7,domain5,domain3
26397304,task2_images_v3/task2_event1014.png,domain5,domain3,domain5,domain5
26393540,task2_images_v3/task2_event1015.png,domain7,domain2,domain6,domain2
26395530,task2_images_v3/task2_event1016.png,domain3,domain7,domain6,domain6
26397645,task2_images_v3/task2_event1017.png,domain3,domain3,domain3,domain3
26393295,task2_images_v3/task2_event1018.png,domain5,domain5,domain3,domain5
26394226,task2_images_v3/task2_event1019.png,domain2,domain4,domain6,domain2
26393512,task2_images_v3/task2_event1020.png,domain5,domain5,domain6,domain5
26396689,task2_images_v3/task2_event1021.png,domain4,domain4,domain4,domain4
26393384,task2_images_v3/task2_event1022.png,domain4,domain4,domain3,domain4
26394900,task2_images_v3/task2_event1023.png,domain7,domain7,domain7,domain7
26394659,task2_images_v3/task2_event1024.png,domain2,domain2,domain2,domain2
26393569,task2_images_v3/task2_event1025.png,domain2,domain2,domain2,domain2
26395979,task2_images_v3/task2_event1026.png,domain3,domain3,domain3,domain3
26395164,task2_images_v3/task2_event1027.png,domain4,domain4,domain4,domain4
26395398,task2_images_v3/task2_event1028.png,domain2,domain2,domain2,domain2
26394056,task2_images_v3/task2_event1029.png,domain2,domain4,domain6,domain2
26394810,task2_images_v3/task2_event1030.png,domain2,domain3,domain2,domain3
26394909,task2_images_v3/task2_event1031.png,domain5,domain7,domain5,domain3
26395867,task2_images_v3/task2_event1032.png,domain3,domain4,domain4,domain4
26395669,task2_images_v3/task2_event1033.png,domain2,domain2,domain2,domain2
26397714,task2_images_v3/task2_event1034.png,domain3,domain3,domain3,domain5
26393217,task2_images_v3/task2_event1035.png,domain3,domain3,domain3,domain3
26397549,task2_images_v3/task2_event1036.png,domain6,domain6,domain6,domain6
26396713,task2_images_v3/task2_event1037.png,domain6,domain6,domain6,domain6
26395031,task2_images_v3/task2_event1038.png,domain6,domain5,domain5,domain5
26396189,task2_images_v3/task2_event1039.png,domain5,domain4,domain3,domain5
26394151,task2_images_v3/task2_event1040.png,domain3,domain3,domain3,domain3
26393768,task2_images_v3/task2_event1041.png,domain3,domain3,domain3,domain5
26394200,task2_images_v3/task2_event1042.png,domain6,domain7,domain6,domain6
26393323,task2_images_v3/task2_event1043.png,domain3,domain3,domain3,domain3
26395362,task2_images_v3/task2_event1044.png,domain4,domain3,domain3,domain3
26397039,task2_images_v3/task2_event1045.png,domain4,domain3,domain7,domain4
26395426,task2_images_v3/task2_event1046.png,domain6,domain5,domain6,domain6
26395967,task2_images_v3/task2_event1047.png,domain3,domain3,domain3,domain3
26396878,task2_images_v3/task2_event1048.png,domain6,domain6,domain6,domain6
26394159,task2_images_v3/task2_event1049.png,domain3,domain3,domain3,domain3
26395460,task2_images_v3/task2_event1050.png,domain6,domain6,domain6,domain6
26394608,task2_images_v3/task2_event1051.png,domain3,domain3,domain3,domain3
26392984,task2_images_v3/task2_event1052.png,domain4,domain4,domain6,domain6
26395443,task2_images_v3/task2_event1053.png,domain4,domain4,domain4,domain4
26397392,task2_images_v3/task2_event1054.png,domain2,domain2,domain2,domain2
26393328,task2_images_v3/task2_event1055.png,domain4,domain4,domain4,domain4
26394883,task2_images_v3/task2_event1056.png,domain4,domain4,domain4,domain4
26396774,task2_images_v3/task2_event1057.png,domain6,domain4,domain6,domain6
26396645,task2_images_v3/task2_event1058.png,domain6,domain4,domain6,domain6
26395119,task2_images_v3/task2_event1059.png,domain3,domain3,domain3,domain3
26396096,task2_images_v3/task2_event1060.png,domain2,domain2,domain3,domain3
26395741,task2_images_v3/task2_event1061.png,domain2,domain2,domain2,domain2
26396870,task2_images_v3/task2_event1062.png,domain3,domain3,domain3,domain3
26393425,task2_images_v3/task2_event1063.png,domain2,domain2,domain4,domain4
26395759,task2_images_v3/task2_event1064.png,domain6,domain4,domain6,domain6
26395539,task2_images_v3/task2_event1065.png,domain5,domain3,domain5,domain5
26393667,task2_images_v3/task2_event1066.png,domain5,domain2,domain6,domain5
26393168,task2_images_v3/task2_event1067.png,domain3,domain4,domain3,domain3
26394892,task2_images_v3/task2_event1068.png,domain7,domain2,domain7,domain3
26393617,task2_images_v3/task2_event1069.png,domain6,domain6,domain6,domain6
26397353,task2_images_v3/task2_event1070.png,domain3,domain4,domain7,domain3
26394169,task2_images_v3/task2_event1071.png,domain3,domain3,domain3,domain3
26393563,task2_images_v3/task2_event1072.png,domain4,domain4,domain4,domain2
26397489,task2_images_v3/task2_event1073.png,domain4,domain4,domain4,domain4
26397383,task2_images_v3/task2_event1074.png,domain5,domain3,domain5,domain5
26397262,task2_images_v3/task2_event1075.png,domain4,domain4,domain4,domain3
26395660,task2_images_v3/task2_event1076.png,domain6,domain4,domain6,domain4
26393393,task2_images_v3/task2_event1077.png,domain5,domain6,domain6,domain6
26395570,task2_images_v3/task2_event1078.png,domain3,domain3,domain3,domain3
26397320,task2_images_v3/task2_event1079.png,domain5,domain3,domain5,domain5
26394075,task2_images_v3/task2_event1080.png,domain5,domain4,domain3,domain4
26396059,task2_images_v3/task2_event1081.png,domain3,domain3,domain3,domain3
26397434,task2_images_v3/task2_event1082.png,domain5,domain3,domain6,domain6
26393108,task2_images_v3/task2_event1083.png,domain5,domain3,domain5,domain5
26396554,task2_images_v3/task2_event1084.png,domain3,domain4,domain3,domain3
26397788,task2_images_v3/task2_event1085.png,domain6,domain6,domain6,domain6
26397686,task2_images_v3/task2_event1086.png,domain7,domain7,domain4,domain7
26394393,task2_images_v3/task2_event1087.png,domain3,domain3,domain3,domain3
26397739,task2_images_v3/task2_event1088.png,domain5,domain5,domain5,domain5
26397670,task2_images_v3/task2_event1089.png,domain2,domain7,domain7,domain2
26393342,task2_images_v3/task2_event1090.png,domain7,domain4,domain4,domain4
26394209,task2_images_v3/task2_event1091.png,domain7,domain7,domain7,domain7
26394471,task2_images_v3/task2_event1092.png,domain2,domain2,domain2,domain5
26395862,task2_images_v3/task2_event1093.png,domain2,domain2,domain6,domain2
26397061,task2_images_v3/task2_event1094.png,domain5,domain6,domain3,domain3
26393908,task2_images_v3/task2_event1095.png,domain3,domain3,domain3,domain3
26394884,task2_images_v3/task2_event1096.png,domain7,domain7,domain7,domain7
26397026,task2_images_v3/task2_event1097.png,domain3,domain4,domain3,domain2
26394129,task2_images_v3/task2_event1098.png,domain7,domain4,domain4,domain6
26395760,task2_images_v3/task2_event1099.png,domain5,domain3,domain5,domain5
26394744,task2_images_v3/task2_event1100.png,domain6,domain4,domain5,domain6
26394511,task2_images_v3/task2_event1101.png,domain6,domain6,domain6,domain6
26394028,task2_images_v3/task2_event1102.png,domain3,domain4,domain4,domain6
26396063,task2_images_v3/task2_event1103.png,domain3,domain3,domain3,domain3
26395736,task2_images_v3/task2_event1104.png,domain3,domain4,domain3,domain5
26396641,task2_images_v3/task2_event1105.png,domain3,domain3,domain3,domain3
26393529,task2_images_v3/task2_event1106.png,domain7,domain7,domain7,domain7
26394996,task2_images_v3/task2_event1107.png,domain2,domain4,domain4,domain2
26393340,task2_images_v3/task2_event1108.png,domain5,domain3,domain3,domain5
26395131,task2_images_v3/task2_event1109.png,domain2,domain2,domain2,domain2
26395511,task2_images_v3/task2_event1110.png,domain5,domain3,domain3,domain3
26393312,task2_images_v3/task2_event1111.png,domain5,domain4,domain5,domain5
26395780,task2_images_v3/task2_event1112.png,domain2,domain2,domain2,domain2
26396546,task2_images_v3/task2_event1113.png,domain4,domain4,domain4,domain2
26393050,task2_images_v3/task2_event1114.png,domain2,domain3,domain3,domain3
26394525,task2_images_v3/task2_event1115.png,domain2,domain2,domain2,domain2
26394161,task2_images_v3/task2_event1116.png,domain7,domain4,domain3,domain3
26394869,task2_images_v3/task2_event1117.png,domain3,domain3,domain3,domain3
26394008,task2_images_v3/task2_event1118.png,domain6,domain5,domain6,domain6
26393691,task2_images_v3/task2_event1119.png,domain5,domain3,domain5,domain5
26393555,task2_images_v3/task2_event1120.png,domain5,domain5,domain5,domain5
26393181,task2_images_v3/task2_event1121.png,domain5,domain3,domain5,domain5
26395470,task2_images_v3/task2_event1122.png,domain5,domain5,domain5,domain5
26394342,task2_images_v3/task2_event1123.png,domain2,domain4,domain2,domain2
26395574,task2_images_v3/task2_event1124.png,domain7,domain7,domain6,domain7
26395870,task2_images_v3/task2_event1125.png,domain4,domain4,domain4,domain4
26393413,task2_images_v3/task2_event1126.png,domain6,domain6,domain6,domain6
26397303,task2_images_v3/task2_event1127.png,domain2,domain2,domain2,domain2
26397778,task2_images_v3/task2_event1128.png,domain4,domain4,domain4,domain4
26393292,task2_images_v3/task2_event1129.png,domain7,domain7,domain4,domain7
26397240,task2_images_v3/task2_event1130.png,domain5,domain3,domain5,domain5
26394299,task2_images_v3/task2_event1131.png,domain5,domain3,domain3,domain3
26393298,task2_images_v3/task2_event1132.png,domain5,domain3,domain3,domain3
26397515,task2_images_v3/task2_event1133.png,domain3,domain4,domain4,domain6
26395662,task2_images_v3/task2_event1134.png,domain6,domain6,domain6,domain6
26397043,task2_images_v3/task2_event1135.png,domain6,domain6,domain6,domain6
26396977,task2_images_v3/task2_event1136.png,domain3,domain3,domain3,domain3
26392822,task2_images_v3/task2_event1137.png,domain3,domain3,domain3,domain3
26396688,task2_images_v3/task2_event1138.png,domain5,domain6,domain5,domain5
26395037,task2_images_v3/task2_event1139.png,domain5,domain3,domain4,domain5
26394719,task2_images_v3/task2_event1140.png,domain3,domain4,domain3,domain3
26396112,task2_images_v3/task2_event1141.png,domain3,domain3,domain7,domain3
26393630,task2_images_v3/task2_event1142.png,domain7,domain7,domain7,domain7
26396236,task2_images_v3/task2_event1143.png,domain5,domain3,domain6,domain6
26394967,task2_images_v3/task2_event1144.png,domain4,domain4,domain4,domain4
26393296,task2_images_v3/task2_event1145.png,domain2,domain3,domain3,domain5
26393581,task2_images_v3/task2_event1146.png,domain3,domain3,domain3,domain5
26394067,task2_images_v3/task2_event1147.png,domain4,domain4,domain4,domain4
26394132,task2_images_v3/task2_event1148.png,domain5,domain7,domain4,domain5
26394802,task2_images_v3/task2_event1149.png,domain3,domain3,domain3,domain3
26393091,task2_images_v3/task2_event1150.png,domain7,domain7,domain7,domain7
26393260,task2_images_v3/task2_event1151.png,domain3,domain4,domain3,domain3
26395011,task2_images_v3/task2_event1152.png,domain2,domain3,domain3,domain3
26393287,task2_images_v3/task2_event1153.png,domain4,domain4,domain6,domain4
26394990,task2_images_v3/task2_event1154.png,domain3,domain3,domain3,domain3
26396923,task2_images_v3/task2_event1155.png,domain5,domain3,domain3,domain3
26395284,task2_images_v3/task2_event1156.png,domain5,domain3,domain7,domain3
26397219,task2_images_v3/task2_event1157.png,domain7,domain3,domain3,domain3
26395376,task2_images_v3/task2_event1158.png,domain2,domain2,domain4,domain2
26392799,task2_images_v3/task2_event1159.png,domain4,domain4,domain4,domain6
26393927,task2_images_v3/task2_event1160.png,domain5,domain3,domain5,domain5
26396839,task2_images_v3/task2_event1161.png,domain4,domain4,domain4,domain4
26395227,task2_images_v3/task2_event1162.png,domain5,domain4,domain6,domain5
26397317,task2_images_v3/task2_event1163.png,domain3,domain4,domain3,domain3
26395172,task2_images_v3/task2_event1164.png,domain4,domain4,domain4,domain4
26394090,task2_images_v3/task2_event1165.png,domain6,domain6,domain6,domain6
26396782,task2_images_v3/task2_event1166.png,domain7,domain7,domain4,domain7
26393317,task2_images_v3/task2_event1167.png,domain7,domain7,domain7,domain7
26396742,task2_images_v3/task2_event1168.png,domain7,domain7,domain4,domain7
26394928,task2_images_v3/task2_event1169.png,domain4,domain4,domain3,domain3
26394555,task2_images_v3/task2_event1170.png,domain6,domain4,domain5,domain5
26395715,task2_images_v3/task2_event1171.png,domain2,domain6,domain2,domain2
26394325,task2_images_v3/task2_event1172.png,domain7,domain7,domain7,domain7
26397331,task2_images_v3/task2_event1173.png,domain6,domain6,domain5,domain6
26396310,task2_images_v3/task2_event1174.png,domain2,domain3,domain3,domain3
26394745,task2_images_v3/task2_event1175.png,domain5,domain7,domain3,domain5
26394216,task2_images_v3/task2_event1176.png,domain4,domain7,domain4,domain4
26392941,task2_images_v3/task2_event1177.png,domain3,domain4,domain3,domain3
26395310,task2_images_v3/task2_event1178.png,domain5,domain7,domain5,domain5
26395189,task2_images_v3/task2_event1179.png,domain7,domain2,domain2,domain2
26394100,task2_images_v3/task2_event1180.png,domain6,domain6,domain6,domain6
26395663,task2_images_v3/task2_event1181.png,domain6,domain4,domain3,domain5
26396804,task2_images_v3/task2_event1182.png,domain6,domain4,domain6,domain6
26397069,task2_images_v3/task2_event1183.png,domain2,domain2,domain2,domain2
26396181,task2_images_v3/task2_event1184.png,domain6,domain4,domain4,domain6
