seg_id,rater_id,label_type,value,source_dataset
91767,10615245,domain1,non-domain1,extset_2025_task1
94086,10123559,domain1,non-domain1,extset_2025_task1
94086,10187180,domain1,non-domain1,extset_2025_task1
94086,10282558,domain1,non-domain1,extset_2025_task1
94086,10299374,domain1,non-domain1,extset_2025_task1
94086,10364505,domain1,non-domain1,extset_2025_task1
94086,10382225,domain1,non-domain1,extset_2025_task1
94086,10406396,domain1,non-domain1,extset_2025_task1
94086,10421122,domain1,non-domain1,extset_2025_task1
94086,10427522,domain1,non-domain1,extset_2025_task1
94086,10427523,domain1,non-domain1,extset_2025_task1
94086,10437599,domain1,non-domain1,extset_2025_task1
94086,10467362,domain1,non-domain1,extset_2025_task1
94086,10489707,domain1,non-domain1,extset_2025_task1
94086,10501111,domain1,non-domain1,extset_2025_task1
94086,10518592,domain1,non-domain1,extset_2025_task1
94086,10565246,domain1,non-domain1,extset_2025_task1
94086,10566370,domain1,non-domain1,extset_2025_task1
94086,10569668,domain1,non-domain1,extset_2025_task1
94086,10572722,domain1,non-domain1,extset_2025_task1
94086,10578973,domain1,non-domain1,extset_2025_task1
94086,10582334,domain1,non-domain1,extset_2025_task1
94086,10592156,domain1,non-domain1,extset_2025_task1
94086,10601918,domain1,non-domain1,extset_2025_task1
94086,10603674,domain1,non-domain1,extset_2025_task1
94086,10605875,domain1,non-domain1,extset_2025_task1
94086,10609947,domain1,non-domain1,extset_2025_task1
94086,10616200,domain1,non-domain1,extset_2025_task1
92557,10187180,domain1,non-domain1,extset_2025_task1
92557,10363431,domain1,non-domain1,extset_2025_task1
92557,10364505,domain1,non-domain1,extset_2025_task1
92557,10382225,domain1,non-domain1,extset_2025_task1
92557,10393526,domain1,non-domain1,extset_2025_task1
92557,10406396,domain1,non-domain1,extset_2025_task1
92557,10410661,domain1,non-domain1,extset_2025_task1
92557,10421122,domain1,non-domain1,extset_2025_task1
92557,10427522,domain1,non-domain1,extset_2025_task1
92557,10427523,domain1,non-domain1,extset_2025_task1
92557,10433815,domain1,non-domain1,extset_2025_task1
92557,10437599,domain1,non-domain1,extset_2025_task1
92557,10479788,domain1,non-domain1,extset_2025_task1
92557,10489707,domain1,non-domain1,extset_2025_task1
92557,10533775,domain1,non-domain1,extset_2025_task1
92557,10565246,domain1,non-domain1,extset_2025_task1
92557,10572980,domain1,non-domain1,extset_2025_task1
92557,10578973,domain1,non-domain1,extset_2025_task1
92557,10582334,domain1,non-domain1,extset_2025_task1
92557,10592156,domain1,non-domain1,extset_2025_task1
92557,10601918,domain1,non-domain1,extset_2025_task1
92557,10602990,domain1,non-domain1,extset_2025_task1
92557,10603919,domain1,non-domain1,extset_2025_task1
92557,10604555,domain1,non-domain1,extset_2025_task1
92557,10607266,domain1,non-domain1,extset_2025_task1
92557,10608365,domain1,non-domain1,extset_2025_task1
92557,10608807,domain1,non-domain1,extset_2025_task1
92557,10609947,domain1,non-domain1,extset_2025_task1
92557,10610458,domain1,non-domain1,extset_2025_task1
92557,10611301,domain1,non-domain1,extset_2025_task1
91444,10123559,domain1,domain1,extset_2025_task1
91444,10187180,domain1,non-domain1,extset_2025_task1
91444,10191971,domain1,domain1,extset_2025_task1
91444,10282558,domain1,domain1,extset_2025_task1
91444,10363431,domain1,domain1,extset_2025_task1
91444,10363653,domain1,domain1,extset_2025_task1
91444,10376803,domain1,domain1,extset_2025_task1
91444,10382225,domain1,domain1,extset_2025_task1
91444,10401878,domain1,domain1,extset_2025_task1
91444,10406396,domain1,domain1,extset_2025_task1
91444,10427523,domain1,domain1,extset_2025_task1
91444,10437599,domain1,domain1,extset_2025_task1
91444,10467362,domain1,domain1,extset_2025_task1
91444,10489707,domain1,domain1,extset_2025_task1
91444,10509395,domain1,domain1,extset_2025_task1
91444,10518592,domain1,domain1,extset_2025_task1
91444,10565246,domain1,domain1,extset_2025_task1
91444,10572722,domain1,domain1,extset_2025_task1
91444,10572980,domain1,domain1,extset_2025_task1
91444,10578973,domain1,domain1,extset_2025_task1
91444,10582334,domain1,domain1,extset_2025_task1
91444,10592156,domain1,domain1,extset_2025_task1
91444,10601918,domain1,domain1,extset_2025_task1
91444,10602990,domain1,domain1,extset_2025_task1
91444,10603919,domain1,domain1,extset_2025_task1
91444,10607907,domain1,non-domain1,extset_2025_task1
91444,10609837,domain1,domain1,extset_2025_task1
91444,10609947,domain1,domain1,extset_2025_task1
91378,10075969,domain1,non-domain1,extset_2025_task1
91378,10123559,domain1,domain1,extset_2025_task1
91378,10187180,domain1,domain1,extset_2025_task1
91378,10262204,domain1,non-domain1,extset_2025_task1
91378,10299374,domain1,domain1,extset_2025_task1
91378,10363431,domain1,domain1,extset_2025_task1
91378,10376803,domain1,domain1,extset_2025_task1
91378,10382225,domain1,domain1,extset_2025_task1
91378,10421122,domain1,domain1,extset_2025_task1
91378,10427522,domain1,domain1,extset_2025_task1
91378,10427523,domain1,domain1,extset_2025_task1
91378,10437599,domain1,domain1,extset_2025_task1
91378,10489707,domain1,domain1,extset_2025_task1
91378,10518592,domain1,non-domain1,extset_2025_task1
91378,10565246,domain1,domain1,extset_2025_task1
91378,10578973,domain1,domain1,extset_2025_task1
91378,10582334,domain1,non-domain1,extset_2025_task1
91378,10592156,domain1,domain1,extset_2025_task1
91378,10594506,domain1,non-domain1,extset_2025_task1
91378,10601918,domain1,domain1,extset_2025_task1
91378,10602990,domain1,non-domain1,extset_2025_task1
91378,10603919,domain1,domain1,extset_2025_task1
91378,10604272,domain1,domain1,extset_2025_task1
91378,10604555,domain1,non-domain1,extset_2025_task1
91378,10605875,domain1,domain1,extset_2025_task1
91378,10607934,domain1,non-domain1,extset_2025_task1
91378,10608033,domain1,non-domain1,extset_2025_task1
91378,10609947,domain1,domain1,extset_2025_task1
91080,10123180,domain1,domain1,extset_2025_task1
91080,10123559,domain1,non-domain1,extset_2025_task1
91080,10187180,domain1,domain1,extset_2025_task1
91080,10282558,domain1,domain1,extset_2025_task1
91080,10299374,domain1,domain1,extset_2025_task1
91080,10318624,domain1,domain1,extset_2025_task1
91080,10363653,domain1,domain1,extset_2025_task1
91080,10364505,domain1,non-domain1,extset_2025_task1
91080,10382225,domain1,non-domain1,extset_2025_task1
91080,10401542,domain1,domain1,extset_2025_task1
91080,10401878,domain1,domain1,extset_2025_task1
91080,10421122,domain1,non-domain1,extset_2025_task1
91080,10427522,domain1,non-domain1,extset_2025_task1
91080,10427523,domain1,domain1,extset_2025_task1
91080,10437599,domain1,domain1,extset_2025_task1
91080,10467362,domain1,domain1,extset_2025_task1
91080,10489707,domain1,domain1,extset_2025_task1
91080,10518592,domain1,domain1,extset_2025_task1
91080,10565246,domain1,domain1,extset_2025_task1
91080,10572722,domain1,domain1,extset_2025_task1
91080,10572980,domain1,domain1,extset_2025_task1
91080,10582334,domain1,domain1,extset_2025_task1
91080,10601918,domain1,domain1,extset_2025_task1
91080,10603919,domain1,domain1,extset_2025_task1
91080,10604272,domain1,non-domain1,extset_2025_task1
91080,10604555,domain1,non-domain1,extset_2025_task1
91080,10609947,domain1,domain1,extset_2025_task1
91080,10610175,domain1,domain1,extset_2025_task1
92759,10123559,domain1,non-domain1,extset_2025_task1
92759,10187180,domain1,non-domain1,extset_2025_task1
92759,10235741,domain1,non-domain1,extset_2025_task1
92759,10282558,domain1,non-domain1,extset_2025_task1
92759,10363431,domain1,non-domain1,extset_2025_task1
92759,10363653,domain1,non-domain1,extset_2025_task1
92759,10427522,domain1,non-domain1,extset_2025_task1
92759,10427523,domain1,non-domain1,extset_2025_task1
92759,10437599,domain1,non-domain1,extset_2025_task1
92759,10453167,domain1,non-domain1,extset_2025_task1
92759,10467362,domain1,non-domain1,extset_2025_task1
92759,10479788,domain1,non-domain1,extset_2025_task1
92759,10489707,domain1,non-domain1,extset_2025_task1
92759,10518592,domain1,non-domain1,extset_2025_task1
92759,10565246,domain1,non-domain1,extset_2025_task1
92759,10568295,domain1,non-domain1,extset_2025_task1
92759,10570326,domain1,non-domain1,extset_2025_task1
92759,10572980,domain1,non-domain1,extset_2025_task1
92759,10578973,domain1,non-domain1,extset_2025_task1
92759,10592156,domain1,non-domain1,extset_2025_task1
92759,10596802,domain1,non-domain1,extset_2025_task1
92759,10601918,domain1,non-domain1,extset_2025_task1
92759,10602929,domain1,non-domain1,extset_2025_task1
92759,10602990,domain1,non-domain1,extset_2025_task1
92759,10604555,domain1,non-domain1,extset_2025_task1
92759,10605875,domain1,non-domain1,extset_2025_task1
92759,10612296,domain1,non-domain1,extset_2025_task1
91215,10031969,domain1,non-domain1,extset_2025_task1
91215,10123559,domain1,non-domain1,extset_2025_task1
91215,10131059,domain1,non-domain1,extset_2025_task1
91215,10187180,domain1,non-domain1,extset_2025_task1
91215,10191971,domain1,non-domain1,extset_2025_task1
91215,10268686,domain1,non-domain1,extset_2025_task1
91215,10268689,domain1,non-domain1,extset_2025_task1
91215,10282558,domain1,non-domain1,extset_2025_task1
91215,10299374,domain1,non-domain1,extset_2025_task1
91215,10340866,domain1,non-domain1,extset_2025_task1
91215,10357322,domain1,non-domain1,extset_2025_task1
91215,10363431,domain1,non-domain1,extset_2025_task1
91215,10363653,domain1,non-domain1,extset_2025_task1
91215,10370584,domain1,non-domain1,extset_2025_task1
91215,10376803,domain1,non-domain1,extset_2025_task1
91215,10381562,domain1,non-domain1,extset_2025_task1
91215,10382225,domain1,non-domain1,extset_2025_task1
91215,10393526,domain1,non-domain1,extset_2025_task1
91215,10401878,domain1,non-domain1,extset_2025_task1
91215,10406335,domain1,domain1,extset_2025_task1
91215,10406396,domain1,non-domain1,extset_2025_task1
91215,10410661,domain1,non-domain1,extset_2025_task1
91215,10421122,domain1,non-domain1,extset_2025_task1
91215,10427522,domain1,non-domain1,extset_2025_task1
91215,10427523,domain1,non-domain1,extset_2025_task1
91215,10433815,domain1,non-domain1,extset_2025_task1
91215,10437599,domain1,non-domain1,extset_2025_task1
91215,10455430,domain1,non-domain1,extset_2025_task1
91215,10467362,domain1,non-domain1,extset_2025_task1
91215,10479788,domain1,non-domain1,extset_2025_task1
91215,10488940,domain1,non-domain1,extset_2025_task1
91215,10489707,domain1,non-domain1,extset_2025_task1
91215,10501111,domain1,non-domain1,extset_2025_task1
91215,10508965,domain1,non-domain1,extset_2025_task1
91215,10509395,domain1,non-domain1,extset_2025_task1
91215,10518592,domain1,non-domain1,extset_2025_task1
91215,10528018,domain1,non-domain1,extset_2025_task1
91215,10554066,domain1,non-domain1,extset_2025_task1
91215,10565246,domain1,non-domain1,extset_2025_task1
91215,10566370,domain1,non-domain1,extset_2025_task1
91215,10569668,domain1,non-domain1,extset_2025_task1
91215,10572722,domain1,non-domain1,extset_2025_task1
91215,10572980,domain1,non-domain1,extset_2025_task1
91215,10578973,domain1,non-domain1,extset_2025_task1
91215,10582334,domain1,non-domain1,extset_2025_task1
91215,10592156,domain1,non-domain1,extset_2025_task1
91215,10594521,domain1,non-domain1,extset_2025_task1
91215,10596802,domain1,non-domain1,extset_2025_task1
91215,10600349,domain1,non-domain1,extset_2025_task1
91215,10601052,domain1,non-domain1,extset_2025_task1
91215,10601918,domain1,non-domain1,extset_2025_task1
91215,10602929,domain1,non-domain1,extset_2025_task1
91215,10602990,domain1,non-domain1,extset_2025_task1
91215,10603748,domain1,non-domain1,extset_2025_task1
91215,10603919,domain1,non-domain1,extset_2025_task1
91215,10604031,domain1,non-domain1,extset_2025_task1
91215,10604555,domain1,non-domain1,extset_2025_task1
91215,10605631,domain1,non-domain1,extset_2025_task1
91215,10605875,domain1,non-domain1,extset_2025_task1
91215,10607157,domain1,non-domain1,extset_2025_task1
91215,10607514,domain1,non-domain1,extset_2025_task1
91215,10607580,domain1,non-domain1,extset_2025_task1
91215,10607994,domain1,non-domain1,extset_2025_task1
91215,10608014,domain1,non-domain1,extset_2025_task1
91215,10608365,domain1,non-domain1,extset_2025_task1
91215,10609780,domain1,non-domain1,extset_2025_task1
91215,10609837,domain1,non-domain1,extset_2025_task1
91215,10609947,domain1,non-domain1,extset_2025_task1
91215,10610117,domain1,non-domain1,extset_2025_task1
91215,10610137,domain1,non-domain1,extset_2025_task1
91215,10610308,domain1,non-domain1,extset_2025_task1
91215,10612031,domain1,non-domain1,extset_2025_task1
91215,10614569,domain1,non-domain1,extset_2025_task1
91215,10615312,domain1,non-domain1,extset_2025_task1
89877,10123559,domain1,domain1,extset_2025_task1
89877,10187180,domain1,domain1,extset_2025_task1
89877,10282558,domain1,domain1,extset_2025_task1
89877,10296241,domain1,domain1,extset_2025_task1
89877,10299374,domain1,domain1,extset_2025_task1
89877,10363431,domain1,domain1,extset_2025_task1
89877,10376803,domain1,domain1,extset_2025_task1
89877,10382225,domain1,domain1,extset_2025_task1
89877,10401878,domain1,non-domain1,extset_2025_task1
89877,10406396,domain1,non-domain1,extset_2025_task1
89877,10421122,domain1,domain1,extset_2025_task1
89877,10427522,domain1,domain1,extset_2025_task1
89877,10427523,domain1,domain1,extset_2025_task1
89877,10433815,domain1,domain1,extset_2025_task1
89877,10437599,domain1,domain1,extset_2025_task1
89877,10489707,domain1,domain1,extset_2025_task1
89877,10501111,domain1,domain1,extset_2025_task1
89877,10509395,domain1,domain1,extset_2025_task1
89877,10565246,domain1,non-domain1,extset_2025_task1
89877,10569668,domain1,domain1,extset_2025_task1
89877,10578973,domain1,non-domain1,extset_2025_task1
89877,10582334,domain1,domain1,extset_2025_task1
89877,10592156,domain1,domain1,extset_2025_task1
89877,10601918,domain1,domain1,extset_2025_task1
89877,10602929,domain1,domain1,extset_2025_task1
89877,10603919,domain1,domain1,extset_2025_task1
89877,10604555,domain1,domain1,extset_2025_task1
89877,10611043,domain1,domain1,extset_2025_task1
89877,10611430,domain1,domain1,extset_2025_task1
89877,10612267,domain1,domain1,extset_2025_task1
89877,10614287,domain1,non-domain1,extset_2025_task1
91559,10123559,domain1,non-domain1,extset_2025_task1
91559,10187180,domain1,non-domain1,extset_2025_task1
91559,10282558,domain1,non-domain1,extset_2025_task1
91559,10363653,domain1,non-domain1,extset_2025_task1
91559,10376803,domain1,non-domain1,extset_2025_task1
91559,10382225,domain1,non-domain1,extset_2025_task1
91559,10421122,domain1,non-domain1,extset_2025_task1
91559,10427523,domain1,non-domain1,extset_2025_task1
91559,10437599,domain1,non-domain1,extset_2025_task1
91559,10474366,domain1,non-domain1,extset_2025_task1
91559,10489707,domain1,non-domain1,extset_2025_task1
91559,10492981,domain1,non-domain1,extset_2025_task1
91559,10518592,domain1,non-domain1,extset_2025_task1
91559,10523763,domain1,non-domain1,extset_2025_task1
91559,10554066,domain1,non-domain1,extset_2025_task1
91559,10565246,domain1,non-domain1,extset_2025_task1
91559,10572722,domain1,non-domain1,extset_2025_task1
91559,10572980,domain1,non-domain1,extset_2025_task1
91559,10578973,domain1,non-domain1,extset_2025_task1
91559,10582334,domain1,non-domain1,extset_2025_task1
91559,10601918,domain1,non-domain1,extset_2025_task1
91559,10602990,domain1,non-domain1,extset_2025_task1
91559,10605833,domain1,domain1,extset_2025_task1
91559,10605875,domain1,non-domain1,extset_2025_task1
91559,10614495,domain1,non-domain1,extset_2025_task1
92882,10123559,domain1,non-domain1,extset_2025_task1
92882,10131059,domain1,non-domain1,extset_2025_task1
92882,10187180,domain1,non-domain1,extset_2025_task1
92882,10268689,domain1,non-domain1,extset_2025_task1
92882,10282558,domain1,non-domain1,extset_2025_task1
92882,10296241,domain1,non-domain1,extset_2025_task1
92882,10363431,domain1,non-domain1,extset_2025_task1
92882,10376803,domain1,non-domain1,extset_2025_task1
92882,10406396,domain1,non-domain1,extset_2025_task1
92882,10427522,domain1,non-domain1,extset_2025_task1
92882,10427523,domain1,non-domain1,extset_2025_task1
92882,10437599,domain1,non-domain1,extset_2025_task1
92882,10467362,domain1,non-domain1,extset_2025_task1
92882,10489707,domain1,non-domain1,extset_2025_task1
92882,10492981,domain1,non-domain1,extset_2025_task1
92882,10509395,domain1,non-domain1,extset_2025_task1
92882,10518592,domain1,non-domain1,extset_2025_task1
92882,10565246,domain1,non-domain1,extset_2025_task1
92882,10568295,domain1,domain1,extset_2025_task1
92882,10569668,domain1,non-domain1,extset_2025_task1
